9.270349;9.270349;9.270349;9.346964;9.346964;9.270349;9.270349;9.193734;9.270349;9.270349;9.346964;9.346964;9.346964;9.270349;9.270349;9.270349;9.270349;9.270349;9.193734;9.11712;9.11712
9.346964;9.270349;9.270349;9.270349;9.193734;9.11712;9.193734;9.270349;9.500193;9.500193;9.423578;9.193734;9.11712;9.193734;9.270349;9.346964;9.193734;8.350976;7.431602;12.411542;13.101071
9.270349;9.270349;9.270349;9.270349;9.193734;9.11712;9.193734;9.270349;9.346964;9.270349;9.193734;9.11712;9.040505;9.193734;9.270349;9.270349;9.346964;9.270349;9.193734;9.270349;9.346964
9.270349;9.270349;9.270349;9.346964;9.346964;9.270349;9.270349;9.270349;9.346964;9.423578;9.423578;9.346964;9.270349;9.11712;8.963891;8.963891;9.040505;9.11712;9.270349;9.423578;9.346964
9.270349;9.270349;9.270349;9.193734;9.193734;9.270349;9.270349;9.270349;9.193734;9.270349;9.346964;9.193734;9.11712;9.11712;9.193734;9.270349;9.500193;9.730036;9.653421;9.576807;9.423578
9.346964;9.270349;9.270349;9.270349;9.270349;9.270349;9.270349;9.193734;9.193734;9.270349;9.346964;9.270349;9.270349;9.346964;9.270349;9.193734;9.193734;9.270349;9.193734;9.270349;9.346964
