timestamp,meanLeft,meanRight,varS1,varS2,varS3,varS4,varS5,varS6,varS7,varS8,varS9,varS10,varS11,varS12,varS13,varS14,varS15,varS16
10104,979,890,1936.0,1930.78,1929.04,1934.26,1934.26,1932.52,116926.42,1930.78,17689.0,17673.1,17673.1,17673.1,17673.1,17673.1,17673.1,17673.1,
10124,979,890,1936.0,1930.78,1929.04,1934.26,1934.26,1932.52,116741.16,1930.78,17689.0,17673.1,17673.1,17673.1,17673.1,17673.1,17673.1,17673.1,
10145,979,890,1936.0,1930.78,1929.04,1934.26,1934.26,1932.52,116305.56,1930.78,17689.0,17673.1,17673.1,17673.1,17673.1,17673.1,17673.1,17673.1,
10165,979,891,1936.0,1930.78,1929.04,1934.26,1934.26,1932.52,115756.6,1930.78,17424.0,17408.22,17408.22,17408.22,17408.22,17408.22,17408.22,17408.22,
10185,980,891,1849.0,1843.9,1842.2,1847.3,1847.3,1845.6,115713.98,1843.9,17424.0,17408.22,17408.22,17408.22,17408.22,17408.22,17408.22,17408.22,
10205,980,891,1849.0,1843.9,1842.2,1847.3,1847.3,1845.6,115036.54,1843.9,17424.0,17408.22,17408.22,17408.22,17408.22,17408.22,17408.22,17408.22,
10227,981,892,1764.0,1757.36,1757.36,1762.34,1760.68,1760.68,114751.96,1759.02,17161.0,17145.34,17145.34,17145.34,17145.34,17145.34,17145.34,17145.34,
10249,982,893,1681.0,1672.9,1674.52,1679.38,1676.14,1677.76,114250.98,1676.14,16900.0,16884.46,16884.46,16884.46,16884.46,16884.46,16884.46,16884.46,
10270,983,894,1600.0,1592.1,1595.26,1598.42,1595.26,1596.84,113459.3,1595.26,16641.0,16625.58,16625.58,16625.58,16625.58,16625.58,16625.58,16625.58,
10294,983,896,1600.0,1592.1,1595.26,1598.42,1595.26,1596.84,112065.52,1595.26,16129.0,16113.82,16113.82,16113.82,16113.82,16113.82,16113.82,16113.82,
10317,984,898,1521.0,1511.76,1516.38,1521.0,1516.38,1517.92,111030.62,1516.38,15625.0,15610.06,15610.06,15610.06,15610.06,15610.06,15610.06,15610.06,
10338,985,900,1444.0,1435.0,1439.5,1444.0,1439.5,1441.0,109561.16,1439.5,15129.0,15114.3,15114.3,15114.3,15114.3,15114.3,15114.3,15114.3,
10358,986,903,1369.0,1360.24,1364.62,1369.0,1364.62,1366.08,107828.26,1364.62,14400.0,14385.66,14385.66,14385.66,14385.66,14385.66,14385.66,14385.66,
10379,987,906,1296.0,1287.48,1291.74,1296.0,1291.74,1293.16,105898.68,1291.74,13689.0,13675.02,13675.02,13675.02,13675.02,13675.02,13675.02,13675.02,
10400,988,908,1225.0,1216.72,1220.86,1225.0,1220.86,1222.24,104003.14,1220.86,13225.0,13211.26,13211.26,13211.26,13211.26,13211.26,13211.26,13211.26,
10420,988,911,1225.0,1215.34,1222.24,1225.0,1220.86,1222.24,101703.64,1220.86,12544.0,12530.62,12530.62,12530.62,12530.62,12530.62,12530.62,12530.62,
10440,989,915,1156.0,1145.28,1154.66,1156.0,1151.98,1153.32,99918.02,1151.98,11664.0,11651.1,11651.1,11651.1,11651.1,11651.1,11651.1,11651.1,
10460,990,918,1089.0,1079.9,1087.7,1089.0,1083.8,1086.4,97722.32,1085.1,11025.0,11012.46,11012.46,11012.46,11012.46,11012.46,11012.46,11012.46,
10481,991,922,1024.0,1016.44,1022.74,1024.0,1018.96,1021.48,94995.7,1020.22,10201.0,10188.94,10188.94,10188.94,10188.94,10188.94,10188.94,10188.94,
10502,992,926,961.0,954.9,959.78,961.0,956.12,958.56,92042.04,957.34,9409.0,9397.42,9397.42,9397.42,9397.42,9397.42,9397.42,9397.42,
10523,993,930,900.0,894.1,898.82,900.0,895.28,897.64,88852.66,897.64,8649.0,8641.6,8641.6,8641.6,8641.6,8641.6,8641.6,8641.6,
10544,994,934,841.0,835.3,838.72,841.0,836.44,838.72,85309.54,838.72,7921.0,7913.92,7913.92,7913.92,7913.92,7913.92,7913.92,7913.92,
10565,995,938,784.0,778.5,781.8,784.0,779.6,781.8,81734.12,781.8,7225.0,7218.24,7218.24,7218.24,7218.24,7218.24,7218.24,7218.24,
10585,996,943,729.0,723.7,726.88,729.0,724.76,726.88,78244.16,726.88,6400.0,6393.64,6393.64,6393.64,6393.64,6393.64,6393.64,6393.64,
10605,997,947,676.0,670.9,673.96,676.0,671.92,674.98,74665.54,673.96,5776.0,5769.96,5769.96,5769.96,5769.96,5769.96,5769.96,5769.96,
10625,999,951,576.0,571.3,574.12,576.0,572.24,576.0,71259.78,574.12,5184.0,5178.28,5178.28,5178.28,5178.28,5178.28,5178.28,5178.28,
10645,1000,956,529.0,524.5,527.2,529.0,525.4,529.0,67300.84,527.2,4489.0,4483.68,4483.68,4483.68,4483.68,4483.68,4483.68,4483.68,
10665,1001,960,484.0,479.7,482.28,484.0,480.56,484.0,63097.92,483.14,3969.0,3966.5,3966.5,3966.5,3966.5,3966.5,3966.5,3966.5,
10687,1002,965,441.0,436.9,439.36,441.0,437.72,441.0,58644.86,440.18,3364.0,3361.7,3361.7,3361.7,3361.7,3361.7,3361.7,3361.7,
10707,1004,970,361.0,357.3,359.52,361.0,357.3,361.0,54397.74,360.26,2809.0,2806.9,2806.9,2806.9,2806.9,2806.9,2806.9,2806.9,
10727,1005,974,324.0,320.5,322.6,324.0,320.5,324.0,49769.96,323.3,2401.0,2399.06,2399.06,2399.06,2399.06,2399.06,2399.06,2399.06,
10748,1006,979,289.0,285.7,287.68,289.0,285.7,289.0,44983.38,288.34,1936.0,1934.26,1934.26,1934.26,1934.26,1934.26,1934.26,1934.26,
10769,1007,984,256.0,252.9,254.76,256.0,252.9,256.0,40056.18,255.38,1521.0,1519.46,1519.46,1519.46,1519.46,1519.46,1519.46,1519.46,
10790,1009,989,196.0,193.3,194.92,196.0,193.3,196.0,35259.68,195.46,1156.0,1154.66,1154.66,1154.66,1154.66,1154.66,1154.66,1154.66,
10810,1010,993,169.0,166.5,168.0,169.0,166.5,169.0,30192.68,168.5,900.0,898.82,898.82,898.82,898.82,898.82,898.82,898.82,
10831,1011,998,144.0,141.7,143.08,144.0,141.7,144.0,25144.24,143.54,625.0,624.02,624.02,624.02,624.02,624.02,624.02,624.02,
10854,1012,1003,121.0,118.9,120.16,120.58,118.9,121.0,20221.0,120.58,400.0,399.22,399.22,399.22,399.22,399.22,399.22,399.22,
10874,1014,1007,81.0,79.3,80.32,80.66,79.3,81.0,15632.6,80.66,256.0,255.38,255.38,255.38,255.38,255.38,255.38,255.38,
10895,1015,1011,64.0,62.5,63.7,63.7,62.5,64.0,11438.3,63.7,144.0,143.54,143.54,143.54,143.54,143.54,143.54,143.54,
10915,1015,1015,64.0,62.5,63.7,63.7,62.8,64.0,7908.8,63.7,64.0,63.7,63.7,63.7,63.7,63.7,63.7,63.7,
10936,1016,1017,49.0,47.7,48.74,48.74,47.96,49.0,5756.3,48.74,36.0,35.78,35.78,35.78,35.78,35.78,35.78,35.78,
10957,1016,1019,49.0,47.7,48.74,48.74,47.96,49.0,4558.22,49.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,
10977,1017,1021,36.0,34.9,35.78,35.78,35.12,36.0,3976.8,36.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,
10998,1017,1022,36.0,34.9,35.78,35.78,35.12,36.0,3585.18,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11020,1017,1022,36.0,34.9,35.78,35.78,35.12,36.0,3364.2,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11040,1017,1022,36.0,34.9,35.78,35.78,35.12,36.0,3305.9,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11060,1017,1022,36.0,34.9,35.78,35.78,34.72,36.0,3296.94,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11082,1017,1022,36.0,34.9,35.78,35.78,40.48,36.0,3156.54,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11104,1018,1022,25.0,24.1,24.82,24.82,31.48,25.0,2969.74,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11140,1018,1022,25.0,24.1,24.82,24.82,31.06,25.0,2677.42,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11162,1018,1022,25.0,24.1,24.82,24.82,31.06,25.0,2461.6,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11184,1019,1022,16.0,15.3,15.86,15.86,24.34,16.0,2359.46,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11204,1019,1022,16.0,15.3,15.86,15.86,24.34,16.0,2218.66,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11224,1019,1022,16.0,15.3,15.86,15.86,24.34,16.0,2144.56,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11244,1019,1022,16.0,15.3,15.86,15.86,24.34,16.0,2139.1,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11265,1019,1022,16.0,15.3,15.86,15.86,24.34,16.0,2143.9,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11286,1019,1022,16.0,15.44,15.86,15.86,24.48,16.0,2177.2,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11306,1019,1022,16.0,15.58,15.86,15.86,24.62,16.0,2237.38,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11332,1018,1022,25.0,24.46,24.82,24.82,31.42,25.0,2390.66,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11352,1018,1022,25.0,24.46,24.82,24.82,31.42,25.0,2641.04,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11372,1018,1022,25.0,24.64,24.82,24.82,31.42,25.0,2928.54,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11393,1017,1022,36.0,35.56,35.78,35.78,40.22,36.0,3153.66,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11413,1017,1022,36.0,35.56,35.78,35.78,40.22,36.0,3436.16,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11434,1017,1022,36.0,35.56,35.78,35.78,40.22,36.0,3703.66,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11454,1017,1022,36.0,35.56,35.78,35.78,40.22,36.0,3950.16,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11474,1017,1022,36.0,35.78,35.78,35.78,40.22,36.0,4129.46,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11495,1016,1022,49.0,49.0,48.74,48.74,51.02,49.0,4135.78,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11515,1016,1022,49.0,49.0,48.74,48.74,51.28,49.0,4170.58,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11536,1016,1022,49.0,49.0,48.74,48.74,51.28,49.0,4122.58,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11556,1017,1022,36.0,36.0,35.78,35.78,40.44,36.0,4097.78,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11577,1017,1022,36.0,36.0,35.78,35.78,40.44,36.0,4008.48,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11597,1017,1022,36.0,36.0,36.0,35.78,40.44,36.0,4001.62,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11618,1017,1022,36.0,36.0,36.0,35.78,40.44,36.0,4006.24,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11638,1017,1022,36.0,36.0,36.0,35.78,40.44,36.0,4013.52,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11659,1017,1022,36.0,36.0,36.0,35.78,40.44,36.0,4021.62,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11679,1017,1022,36.0,36.0,36.0,35.78,40.44,36.0,4029.72,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11700,1016,1022,49.0,49.0,49.0,48.74,51.28,49.0,3960.88,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11721,1016,1022,49.0,49.0,49.0,48.74,51.28,49.0,3981.68,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11741,1016,1022,49.0,49.0,49.0,48.74,51.28,49.0,4001.18,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11762,1016,1022,49.0,49.0,49.0,48.74,51.54,49.0,4012.7,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11782,1016,1022,49.0,49.0,49.0,48.74,51.54,49.0,4020.54,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11802,1016,1022,49.0,49.0,49.0,48.74,51.54,49.0,4025.34,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11824,1016,1022,49.0,49.0,49.0,48.74,51.54,49.0,4027.74,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11847,1016,1022,49.0,49.0,49.0,48.74,51.54,49.0,4028.76,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11867,1016,1022,49.0,49.0,49.0,48.74,51.54,49.0,4029.4,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11887,1016,1022,49.0,49.0,49.0,48.74,51.54,49.0,4029.8,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11907,1016,1022,49.0,49.0,49.0,49.0,51.54,49.0,4002.6,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11929,1016,1022,49.0,49.0,49.0,49.0,51.54,49.0,3905.58,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11950,1016,1022,49.0,49.0,49.0,49.0,51.54,49.0,3748.14,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11971,1017,1022,36.0,36.0,36.0,36.0,40.66,36.0,3584.28,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
11992,1017,1022,36.0,36.0,36.0,36.0,40.66,36.0,3297.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12013,1017,1022,36.0,36.0,36.0,36.0,40.66,36.0,3033.22,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12040,1018,1022,25.0,25.0,25.0,25.0,31.78,25.0,2933.54,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12061,1018,1022,25.0,25.0,25.0,25.0,31.78,25.0,2903.62,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12081,1018,1022,25.0,25.0,25.0,25.0,31.78,25.0,2895.3,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12103,1018,1022,25.0,25.0,25.0,25.0,31.78,25.0,2895.8,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12123,1018,1022,25.0,25.0,25.0,25.0,31.78,25.0,2895.8,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12143,1018,1022,25.0,25.0,25.0,25.0,25.06,25.0,2895.8,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12165,1018,1022,25.0,25.0,25.0,25.0,24.58,25.0,2895.8,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12186,1018,1022,25.0,25.0,25.0,25.0,25.0,25.0,2895.8,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12214,1018,1022,25.0,25.0,25.0,25.0,25.0,25.0,2895.8,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12234,1018,1022,25.0,25.0,25.0,25.0,25.0,25.0,2895.8,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12255,1018,1022,25.0,25.0,25.0,25.0,25.0,25.0,2895.8,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12276,1018,1022,25.0,25.0,25.0,25.0,25.0,25.0,2895.62,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12297,1018,1022,25.0,25.0,25.0,25.0,25.0,25.0,2895.44,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12318,1018,1022,25.0,25.0,25.0,25.0,25.0,25.0,2891.44,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12339,1018,1022,25.0,25.0,25.0,25.0,25.0,25.0,2859.94,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12362,1018,1022,25.0,25.0,25.0,25.0,25.0,25.0,2802.12,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12384,1018,1022,25.0,25.0,25.0,25.0,25.0,25.0,2598.6,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12406,1019,1022,16.0,16.0,16.0,16.0,16.0,16.0,2398.86,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12428,1019,1022,16.0,16.0,16.0,16.0,16.0,16.0,2106.36,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12449,1019,1022,16.0,16.0,16.0,16.0,16.0,16.0,1809.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12471,1020,1022,9.0,9.0,9.0,9.0,9.0,9.0,1554.1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12492,1020,1022,9.0,9.0,9.0,9.0,9.0,9.0,1271.06,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12512,1020,1022,9.0,9.0,9.0,9.0,9.0,9.0,992.76,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12533,1021,1022,4.0,4.0,4.0,4.0,4.0,4.0,767.34,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12554,1021,1022,4.0,3.94,4.0,4.0,4.0,4.0,538.44,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12575,1021,1022,4.0,3.94,4.0,4.0,4.0,4.0,350.34,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12596,1021,1022,4.0,3.94,4.0,4.0,4.0,4.0,246.74,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12616,1021,1022,4.0,3.94,4.0,4.0,4.0,4.0,211.54,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12638,1021,1022,4.0,3.94,4.0,4.0,4.0,4.0,195.94,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12658,1022,1022,1.0,0.98,1.0,1.0,1.0,1.0,195.48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12678,1022,1022,1.0,0.98,1.0,1.0,1.0,1.0,183.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12698,1022,1022,1.0,0.98,1.0,1.0,1.0,1.0,170.52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12719,1022,1022,1.0,0.98,1.0,1.0,1.0,1.0,157.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12739,1022,1022,1.0,0.98,1.0,1.0,1.0,1.0,143.52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12760,1022,1022,1.0,0.98,1.0,1.0,1.0,1.0,124.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12780,1022,1022,1.0,0.98,1.0,1.0,1.0,1.0,93.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12802,1022,1022,1.0,0.98,1.0,1.0,1.0,1.0,65.06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12822,1022,1022,1.0,0.98,1.0,1.0,1.0,1.0,45.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12842,1022,1022,1.0,0.98,0.98,1.0,1.0,1.0,31.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12862,1022,1022,1.0,0.98,0.96,1.0,1.0,1.0,20.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12884,1022,1022,1.0,0.98,0.96,1.0,1.0,1.0,13.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
12905,1022,1022,1.0,0.98,0.96,1.0,1.0,1.0,8.44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
