timestamp,meanLeft,meanRight,varS1,varS2,varS3,varS4,varS5,varS6,varS7,varS8,varS9,varS10,varS11,varS12,varS13,varS14,varS15,varS16
16074,1022,1022,1.0,1.0,1.0,1.0,1.0,0.96,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16095,1022,1022,1.0,1.0,1.0,1.0,1.0,0.96,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16116,1022,1022,1.0,1.0,1.0,1.0,1.0,0.96,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16137,1022,1022,1.0,0.98,1.0,1.0,1.0,0.96,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16157,1022,1022,1.0,0.96,1.0,1.0,1.0,0.96,1.0,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
16177,1022,1022,1.0,0.96,1.0,1.0,1.0,0.94,1.0,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
16198,1022,1022,1.0,0.96,1.0,1.0,1.0,0.94,1.0,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
16219,1022,1022,1.0,0.96,1.0,1.0,0.98,0.94,1.0,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
16239,1022,1022,1.0,0.96,1.0,1.0,0.98,0.94,1.0,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
16259,1022,1022,1.0,0.96,1.0,1.0,0.98,0.94,1.0,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
16279,1022,1022,1.0,0.96,1.0,1.0,0.98,0.94,1.0,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
16299,1022,1022,1.0,0.94,1.0,1.0,0.98,0.94,1.0,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
16320,1022,1022,1.0,0.94,1.0,1.0,0.98,0.94,1.0,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
16340,1022,1022,1.0,0.94,1.0,1.0,0.98,0.94,1.0,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
16361,1022,1022,1.0,0.94,1.0,1.0,0.98,0.94,1.0,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
16381,1022,1022,1.0,0.94,1.0,1.0,0.98,0.94,1.0,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
16401,1022,1022,1.0,0.94,1.0,1.0,0.98,0.94,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16421,1022,1022,1.0,0.94,1.0,1.0,0.98,0.94,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16441,1022,1022,1.0,0.94,1.0,1.0,0.98,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16461,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16481,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16501,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16521,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16541,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16562,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16582,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16602,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16622,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16643,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16663,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16683,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16703,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16723,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16745,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16765,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16787,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16808,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16828,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16848,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16869,1022,1022,1.0,0.94,1.0,1.0,0.98,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
16889,1022,1022,1.0,0.94,1.0,0.98,0.98,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
16910,1022,1022,1.0,0.94,1.0,0.96,0.98,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
16930,1022,1022,1.0,0.94,1.0,0.96,0.98,0.98,1.0,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
16950,1022,1022,1.0,0.94,1.0,0.96,0.98,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
16970,1022,1022,1.0,0.94,1.0,0.96,0.98,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
16990,1022,1022,1.0,0.94,1.0,0.96,0.98,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
17011,1022,1022,1.0,0.94,1.0,0.96,0.98,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
17031,1022,1022,1.0,0.94,1.0,0.96,0.98,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
17052,1022,1022,1.0,0.94,1.0,0.96,0.98,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
17072,1022,1021,1.0,0.94,1.0,0.96,0.98,0.98,1.0,0.98,3.88,3.94,3.94,3.94,3.94,3.94,3.94,3.94,
17092,1022,1022,1.0,0.94,1.0,0.96,0.98,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
17113,1022,1022,1.0,0.94,1.0,0.96,0.98,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
17134,1022,1022,1.0,0.94,1.0,0.96,0.98,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
17154,1022,1022,1.0,0.96,1.0,0.96,0.98,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
17174,1022,1022,1.0,0.98,1.0,0.96,0.98,0.98,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
17195,1022,1022,1.0,0.98,1.0,0.96,0.98,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
17215,1022,1022,1.0,0.98,1.0,0.96,0.98,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
17236,1022,1022,1.0,0.98,1.0,0.96,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
17256,1022,1022,1.0,0.98,1.0,0.96,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
17278,1022,1022,1.0,0.98,1.0,0.96,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
17299,1022,1022,1.0,0.98,1.0,0.96,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
17321,1022,1022,1.0,0.98,1.0,0.96,1.0,1.0,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
17341,1022,1022,1.0,0.96,1.0,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17362,1022,1022,1.0,0.96,1.0,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17383,1022,1022,1.0,0.96,1.0,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17404,1022,1022,1.0,0.96,1.0,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17424,1022,1022,1.0,0.96,1.0,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17444,1022,1022,1.0,0.96,1.0,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17465,1022,1022,1.0,0.96,1.0,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17485,1022,1022,1.0,0.96,1.0,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17505,1022,1022,1.0,0.96,1.0,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17525,1022,1022,1.0,0.96,1.0,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17546,1022,1022,1.0,0.96,1.0,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17567,1022,1022,1.0,0.96,1.0,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17587,1022,1022,1.0,0.96,1.0,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17608,1022,1022,1.0,0.96,1.0,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17628,1022,1022,1.0,0.96,1.0,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17648,1022,1022,1.0,0.96,0.98,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17668,1022,1022,0.98,0.96,0.98,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17689,1022,1022,0.98,0.96,0.98,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17709,1022,1022,0.98,0.96,0.98,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17729,1022,1022,0.98,0.96,0.98,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17750,1022,1022,0.98,0.96,0.98,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17771,1022,1022,0.98,0.96,0.98,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17793,1022,1022,0.98,0.96,0.98,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17813,1022,1022,0.98,0.96,0.98,0.96,1.0,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17834,1022,1022,0.98,0.96,0.98,0.96,1.0,0.98,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17854,1022,1022,0.98,0.96,0.98,0.96,1.0,0.98,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17874,1022,1022,0.98,0.96,0.98,0.96,1.0,0.98,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17895,1022,1022,0.98,0.96,0.98,0.96,1.0,0.98,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17915,1022,1022,0.98,0.96,0.98,0.98,1.0,0.98,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17936,1022,1022,0.98,0.96,0.98,1.0,1.0,0.98,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17957,1022,1022,0.98,0.96,0.98,1.0,1.0,0.98,1.0,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17977,1022,1022,0.98,0.94,0.98,1.0,1.0,0.98,1.0,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
17997,1022,1022,0.98,0.92,0.98,1.0,1.0,0.98,1.0,0.94,1.0,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
18018,1022,1022,0.98,0.92,0.98,1.0,1.0,0.98,1.0,0.94,1.0,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
18039,1022,1022,0.98,0.92,0.98,1.0,1.0,0.98,1.0,0.94,1.0,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
18060,1022,1022,0.98,0.92,0.98,1.0,1.0,0.98,1.0,0.94,1.0,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
18080,1022,1022,0.98,0.92,0.98,1.0,1.0,0.98,1.0,0.94,1.0,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
18101,1022,1022,0.98,0.92,0.98,1.0,1.0,0.98,1.0,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
18122,1022,1022,0.98,0.92,0.98,1.0,1.0,0.98,1.0,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
18142,1022,1022,0.98,0.92,0.96,1.0,1.0,0.98,1.0,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
18162,1022,1022,0.98,0.92,0.96,1.0,1.0,0.98,1.0,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
18182,1022,1022,0.98,0.92,0.96,1.0,1.0,0.98,1.0,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
18202,1022,1022,0.98,0.92,0.96,1.0,1.0,0.98,1.0,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
18223,1022,1022,0.98,0.92,0.96,1.0,1.0,0.98,1.0,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
18243,1022,1022,0.98,0.92,0.96,1.0,1.0,0.98,1.0,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
18263,1022,1022,0.98,0.92,0.96,1.0,1.0,0.98,1.0,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
18283,1022,1022,0.98,0.92,0.96,1.0,1.0,0.98,1.0,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
18305,1022,1022,0.98,0.92,0.96,1.0,1.0,0.98,1.0,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
18326,1022,1022,0.98,0.92,0.96,1.0,1.0,0.98,1.0,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
18346,1022,1022,0.98,0.94,0.96,1.0,1.0,0.98,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
18367,1022,1022,0.98,0.96,0.96,1.0,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18388,1022,1022,0.98,0.96,0.96,1.0,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18408,1022,1022,0.98,0.96,0.96,1.0,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18428,1022,1022,0.98,0.96,0.96,1.0,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18449,1022,1022,0.98,0.96,0.96,1.0,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18471,1022,1022,0.98,0.96,0.96,1.0,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18493,1022,1022,0.98,0.96,0.96,1.0,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18513,1022,1022,0.98,0.96,0.96,1.0,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18533,1022,1022,0.98,0.96,0.96,1.0,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18555,1022,1022,0.98,0.96,0.96,1.0,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18576,1022,1022,0.98,0.96,0.96,1.0,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18596,1022,1022,0.98,0.96,0.96,0.98,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18616,1022,1022,0.98,0.94,0.96,0.98,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18637,1022,1022,0.98,0.94,0.96,0.98,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18659,1022,1022,0.98,0.94,0.96,0.98,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18680,1022,1022,0.98,0.94,0.98,0.98,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18700,1022,1022,1.0,0.94,0.98,0.96,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18720,1022,1022,1.0,0.94,0.98,0.96,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18740,1022,1022,1.0,0.94,0.98,0.96,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18761,1022,1022,1.0,0.94,0.98,0.96,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18782,1022,1022,1.0,0.94,0.98,0.96,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18802,1022,1022,1.0,0.94,0.98,0.96,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18824,1022,1022,1.0,0.94,0.98,0.96,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18845,1022,1022,1.0,0.92,0.98,0.96,1.0,0.98,1.0,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18865,1022,1022,1.0,0.9,0.98,0.96,1.0,1.0,1.0,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18885,1022,1022,1.0,0.9,0.98,0.96,1.0,1.0,1.0,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18906,1022,1022,1.0,0.9,0.98,0.96,1.0,1.0,1.0,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18927,1022,1022,1.0,0.9,0.98,0.96,1.0,1.0,1.0,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18949,1022,1022,1.0,0.9,0.98,0.96,1.0,1.0,1.0,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18971,1022,1022,1.0,0.9,0.98,0.96,1.0,1.0,1.0,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
18991,1022,1022,1.0,0.9,0.98,0.96,1.0,1.0,1.0,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
19012,1022,1022,1.0,0.92,0.98,0.96,1.0,1.0,1.0,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
19033,1022,1022,1.0,0.94,0.98,0.96,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19054,1022,1022,1.0,0.94,0.98,0.96,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19076,1022,1022,1.0,0.94,0.98,0.96,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19098,1022,1022,1.0,0.94,0.98,0.96,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19119,1022,1022,1.0,0.94,0.98,0.96,1.0,1.0,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19139,1022,1022,1.0,0.94,0.98,0.96,1.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19159,1022,1022,1.0,0.94,0.98,0.96,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19180,1022,1022,1.0,0.94,1.0,0.96,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19200,1022,1022,1.0,0.94,1.0,0.96,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19223,1022,1022,1.0,0.94,1.0,0.96,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19244,1022,1022,1.0,0.94,1.0,0.96,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19268,1022,1022,1.0,0.94,1.0,0.96,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19289,1022,1022,1.0,0.94,1.0,0.96,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19309,1022,1022,1.0,0.94,1.0,0.96,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19330,1022,1022,1.0,0.94,1.0,0.94,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19350,1022,1022,1.0,0.94,1.0,0.92,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19371,1022,1022,0.98,0.94,1.0,0.92,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19393,1022,1022,0.96,0.94,1.0,0.92,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19414,1022,1022,0.96,0.94,1.0,0.92,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19436,1022,1022,0.96,0.94,1.0,0.92,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19456,1022,1022,0.96,0.94,1.0,0.92,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19476,1022,1022,0.96,0.94,1.0,0.92,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19496,1022,1022,0.96,0.94,1.0,0.92,1.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19516,1022,1022,0.96,0.94,1.0,0.92,1.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19537,1022,1022,0.96,0.94,1.0,0.92,1.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19557,1022,1022,0.96,0.94,1.0,0.92,1.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19577,1022,1022,0.96,0.94,1.0,0.92,1.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19597,1022,1022,0.96,0.94,1.0,0.92,1.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19617,1022,1022,0.96,0.94,1.0,0.92,1.0,1.0,0.98,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19637,1022,1022,0.96,0.94,1.0,0.94,1.0,1.0,0.98,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
19659,1022,1022,0.96,0.96,1.0,0.94,1.0,1.0,0.98,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
