timestamp,meanLeft,meanRight,varS1,varS2,varS3,varS4,varS5,varS6,varS7,varS8,varS9,varS10,varS11,varS12,varS13,varS14,varS15,varS16
12209,1022,1022,1.0,1.0,1.0,0.98,0.94,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
12229,1022,1022,1.0,1.0,1.0,0.98,0.94,0.98,0.92,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12250,1022,1022,1.0,1.0,1.0,0.98,0.94,0.98,0.9,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12270,1022,1022,1.0,1.0,1.0,0.98,0.94,0.98,0.9,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12290,1022,1022,1.0,1.0,1.0,0.98,0.94,0.98,0.9,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12310,1022,1022,1.0,1.0,1.0,0.98,0.94,0.98,0.9,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12330,1022,1022,1.0,1.0,1.0,0.98,0.94,0.98,0.9,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12350,1022,1022,1.0,1.0,1.0,0.98,0.94,0.98,0.9,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12370,1022,1022,1.0,1.0,1.0,0.98,0.94,0.98,0.9,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12391,1022,1022,1.0,1.0,1.0,0.96,0.94,0.98,0.9,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12412,1022,1022,1.0,1.0,1.0,0.94,0.94,0.98,0.9,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12432,1022,1022,1.0,1.0,1.0,0.94,0.94,0.98,0.9,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12452,1022,1022,1.0,1.0,1.0,0.94,0.94,0.98,0.9,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12472,1022,1022,1.0,1.0,1.0,0.96,0.94,0.98,0.9,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12492,1022,1022,1.0,1.0,1.0,0.96,0.94,0.98,0.9,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12512,1022,1022,1.0,1.0,1.0,0.96,0.94,0.98,0.9,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12532,1022,1022,1.0,1.0,1.0,0.94,0.94,0.96,0.9,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12552,1022,1022,1.0,1.0,1.0,0.92,0.94,0.96,0.9,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12573,1022,1022,1.0,1.0,1.0,0.92,0.94,0.96,0.9,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12593,1022,1022,1.0,0.98,1.0,0.92,0.96,0.96,0.9,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12613,1022,1022,1.0,0.98,1.0,0.9,0.98,0.96,0.9,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12633,1022,1022,1.0,0.98,1.0,0.9,0.98,0.96,0.9,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12653,1022,1022,1.0,0.96,1.0,0.88,0.98,0.96,0.92,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12673,1022,1022,1.0,0.96,1.0,0.88,0.98,0.96,0.94,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12694,1022,1022,1.0,0.96,1.0,0.88,0.98,0.96,0.94,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12714,1022,1022,1.0,0.96,1.0,0.88,0.98,0.96,0.94,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12735,1022,1022,1.0,0.96,1.0,0.86,0.98,0.96,0.94,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12755,1022,1022,1.0,0.96,1.0,0.84,1.0,0.96,0.94,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12777,1022,1022,1.0,0.96,1.0,0.84,1.0,0.94,0.94,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12798,1022,1022,1.0,0.96,1.0,0.84,1.0,0.92,0.94,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12819,1022,1022,1.0,0.96,0.98,0.84,1.0,0.92,0.94,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12840,1022,1022,1.0,0.96,0.98,0.82,1.0,0.92,0.94,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12861,1022,1022,1.0,0.96,0.98,0.8,1.0,0.92,0.94,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12882,1022,1022,1.0,0.96,0.98,0.8,1.0,0.92,0.94,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12902,1022,1022,1.0,0.96,0.98,0.8,1.0,0.92,0.94,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12922,1022,1022,1.0,0.96,0.98,0.78,1.0,0.92,0.94,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12943,1022,1022,1.0,0.96,0.98,0.76,1.0,0.92,0.94,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12963,1022,1022,1.0,0.96,0.98,0.76,1.0,0.92,0.96,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
12984,1022,1022,1.0,0.96,0.98,0.76,1.0,0.92,0.98,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
13004,1022,1022,1.0,0.96,0.98,0.76,1.0,0.92,0.98,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
13024,1022,1022,1.0,0.96,0.98,0.76,1.0,0.92,0.98,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13044,1022,1022,1.0,0.96,0.98,0.76,1.0,0.92,0.98,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
13065,1022,1022,1.0,0.96,0.98,0.76,1.0,0.92,0.98,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
13085,1022,1022,1.0,0.96,0.98,0.76,1.0,0.92,0.98,0.96,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
13106,1022,1022,1.0,0.96,0.98,0.76,1.0,0.9,0.98,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
13126,1022,1022,1.0,0.96,0.98,0.76,1.0,0.88,0.98,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
13146,1022,1022,1.0,0.96,0.98,0.76,1.0,0.88,0.98,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
13166,1022,1022,1.0,0.96,0.98,0.76,1.0,0.88,0.98,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
13187,1022,1022,1.0,0.96,0.98,0.76,1.0,0.88,0.98,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
13207,1022,1022,1.0,0.94,0.98,0.76,1.0,0.9,0.98,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
13228,1022,1022,1.0,0.92,0.96,0.76,1.0,0.9,0.98,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
13248,1022,1022,1.0,0.92,0.96,0.76,1.0,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13268,1022,1022,1.0,0.92,0.96,0.76,1.0,0.9,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13290,1022,1022,1.0,0.92,0.96,0.76,1.0,0.9,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13310,1022,1022,1.0,0.92,0.96,0.76,1.0,0.9,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13330,1022,1022,1.0,0.92,0.96,0.76,1.0,0.9,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13351,1022,1022,1.0,0.92,0.96,0.76,1.0,0.9,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13371,1022,1022,1.0,0.92,0.96,0.76,1.0,0.88,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13391,1022,1022,1.0,0.92,0.96,0.76,1.0,0.88,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13411,1022,1022,1.0,0.92,0.96,0.78,1.0,0.88,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13432,1022,1022,1.0,0.92,0.96,0.8,1.0,0.88,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13453,1022,1022,1.0,0.92,0.96,0.8,1.0,0.88,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13474,1022,1022,1.0,0.92,0.96,0.8,1.0,0.88,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13495,1022,1022,1.0,0.92,0.96,0.8,1.0,0.88,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13516,1022,1022,1.0,0.92,0.96,0.8,1.0,0.88,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13536,1022,1022,1.0,0.92,0.96,0.8,0.98,0.88,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13556,1022,1022,1.0,0.92,0.96,0.82,0.98,0.9,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13577,1022,1022,1.0,0.92,0.96,0.84,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13598,1022,1022,1.0,0.92,0.96,0.84,0.98,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13619,1022,1022,1.0,0.94,0.96,0.84,0.98,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13640,1022,1022,1.0,0.92,0.96,0.86,0.98,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13660,1022,1022,1.0,0.92,0.96,0.86,0.98,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13680,1022,1022,1.0,0.94,0.96,0.88,0.98,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13700,1022,1022,1.0,0.94,0.96,0.88,0.98,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13720,1022,1022,1.0,0.94,0.96,0.88,0.96,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13741,1022,1022,1.0,0.94,0.96,0.88,0.96,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13762,1022,1022,1.0,0.94,0.96,0.9,0.96,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13784,1022,1022,1.0,0.94,0.96,0.92,0.96,0.88,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13804,1022,1022,1.0,0.94,0.96,0.92,0.96,0.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13825,1022,1022,1.0,0.94,0.96,0.92,0.96,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13846,1022,1022,1.0,0.94,0.98,0.92,0.96,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13867,1022,1022,1.0,0.94,0.98,0.94,0.96,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13888,1022,1022,1.0,0.94,0.98,0.96,0.96,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13910,1022,1022,1.0,0.94,0.98,0.96,0.96,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13932,1022,1022,1.0,0.94,0.98,0.96,0.96,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13953,1022,1022,1.0,0.94,0.98,0.98,0.96,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13974,1022,1022,1.0,0.94,0.98,1.0,0.96,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
13994,1022,1022,1.0,0.94,0.98,1.0,0.96,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
14014,1022,1022,1.0,0.94,0.98,1.0,0.96,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
14036,1022,1022,1.0,0.94,0.98,1.0,0.96,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
14057,1022,1022,1.0,0.94,0.98,1.0,0.96,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
14077,1022,1022,1.0,0.94,0.98,1.0,0.94,0.92,0.98,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
14099,1022,1022,1.0,0.94,0.98,1.0,0.94,0.92,0.96,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
14120,1022,1022,1.0,0.94,0.98,1.0,0.94,0.92,0.96,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
14141,1022,1022,1.0,0.94,0.98,1.0,0.94,0.94,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
14162,1022,1022,1.0,0.94,0.98,1.0,0.94,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
14182,1022,1022,1.0,0.94,0.98,1.0,0.94,0.96,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
14203,1022,1022,1.0,0.94,0.98,1.0,0.94,0.96,0.96,0.98,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
14225,1022,1022,1.0,0.94,0.98,1.0,0.94,0.96,0.96,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14245,1022,1022,1.0,0.96,0.98,1.0,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14267,1022,1022,1.0,0.98,1.0,1.0,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14288,1022,1022,1.0,0.98,1.0,1.0,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14311,1022,1022,1.0,0.98,1.0,1.0,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14332,1022,1022,1.0,0.98,1.0,1.0,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14353,1022,1022,1.0,0.98,1.0,1.0,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14373,1022,1022,1.0,0.98,1.0,1.0,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14394,1022,1022,1.0,0.98,1.0,1.0,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14414,1022,1022,0.98,0.98,1.0,1.0,0.94,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14435,1022,1022,0.98,0.98,1.0,1.0,0.94,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14457,1022,1022,0.98,0.98,1.0,1.0,0.94,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14477,1022,1022,0.98,0.98,1.0,1.0,0.94,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14497,1022,1022,0.98,0.98,1.0,1.0,0.94,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14517,1022,1022,0.98,0.98,1.0,1.0,0.94,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14537,1022,1022,0.98,0.98,1.0,1.0,0.94,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14557,1022,1022,0.98,0.98,1.0,1.0,0.94,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14578,1022,1022,0.98,0.98,1.0,1.0,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14598,1022,1022,0.98,0.98,1.0,1.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14620,1022,1022,0.98,0.98,1.0,1.0,0.96,0.94,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14641,1022,1022,0.98,0.96,1.0,1.0,0.96,0.94,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14661,1022,1022,0.98,0.96,1.0,1.0,0.96,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14681,1022,1022,0.98,0.98,1.0,1.0,0.96,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14701,1022,1022,0.98,0.98,1.0,1.0,0.96,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14723,1022,1022,0.98,0.98,1.0,1.0,0.96,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14744,1022,1022,0.98,0.98,1.0,1.0,0.96,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14764,1022,1022,0.98,0.98,1.0,1.0,0.98,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14786,1022,1022,0.98,0.98,1.0,1.0,0.98,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14807,1022,1022,0.98,0.98,1.0,0.98,0.98,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14827,1022,1022,0.98,0.98,1.0,0.98,0.98,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14847,1022,1022,0.98,0.98,1.0,0.98,0.98,0.96,0.98,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14869,1022,1022,0.98,0.98,1.0,0.98,0.98,0.96,0.96,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14889,1022,1022,0.98,0.98,1.0,0.98,0.98,0.96,0.94,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14910,1022,1022,0.98,0.98,1.0,0.98,0.98,0.96,0.94,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14930,1022,1022,0.98,0.98,1.0,0.98,0.98,0.94,0.94,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14950,1022,1022,0.98,0.98,1.0,0.98,0.98,0.94,0.94,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14971,1022,1022,0.98,0.98,1.0,0.98,0.98,0.94,0.94,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14991,1022,1022,0.98,0.98,1.0,0.98,0.98,0.94,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15012,1022,1022,0.98,0.98,1.0,0.98,0.98,0.94,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15035,1022,1022,0.98,0.98,1.0,1.28,0.98,0.94,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15056,1022,1022,0.98,0.98,1.0,1.34,0.98,0.94,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15078,1022,1022,0.98,0.98,1.0,1.32,0.98,0.94,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15098,1022,1022,0.98,0.98,1.0,1.3,0.98,0.94,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15122,1022,1022,0.98,0.98,1.0,1.3,1.0,0.94,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15142,1022,1022,0.98,0.98,1.0,1.28,1.0,0.94,0.94,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15162,1022,1022,0.98,0.98,1.0,1.26,1.0,0.94,0.94,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15182,1022,1022,0.98,0.98,1.0,1.24,1.0,0.94,0.94,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15203,1022,1022,0.98,0.98,1.0,1.24,1.0,0.94,0.94,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15223,1022,1022,0.98,0.98,1.0,1.24,1.0,0.94,0.94,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15244,1022,1022,0.98,0.98,1.0,1.24,1.0,0.94,0.94,0.98,0.92,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
15266,1022,1022,0.98,0.98,1.0,1.22,1.0,0.94,0.94,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
15288,1022,1022,0.98,0.98,1.0,1.22,1.0,0.94,0.94,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
