0.044503902,0,0.104922255,0,0.180994438,0,none
0.048939251,0.004435349,0.141241507,0.036319251,0.242333629,0.061339191,none
0.092665405,0.043726154,0.28824634,0.147004833,0.303379292,0.061045663,none
0.107193097,0.014527692,0.439246264,0.150999924,0.319532161,0.016152869,none
0.124894137,0.01770104,0.684401065,0.245154801,0.342853572,0.023321411,none
0.123837578,-0.001056559,0.977537607,0.293136543,0.402020917,0.059167345,none
0.117905436,-0.005932142,1.206458815,0.228921208,0.474934502,0.072913585,none
0.119508622,0.001603187,1.517791637,0.311332822,0.510123842,0.03518934,none
0.134106017,0.014597395,2.079602388,0.561810751,0.799610307,0.289486465,none
0.146080349,0.011974331,2.430248073,0.350645686,0.790438733,-0.009171574,none
0.142650199,-0.00343015,2.980832972,0.550584899,0.803554007,0.013115274,none
0.134329792,-0.008320408,3.216119234,0.235286262,0.839759475,0.036205468,none
0.124160404,-0.010169388,3.198014638,-0.018104596,0.838978029,-0.000781446,none
0.115410777,-0.008749626,3.421198156,0.223183518,0.778170787,-0.060807242,none
0.143057415,0.027646638,3.424613599,0.003415443,0.86445653,0.086285744,none
0.231485574,0.088428159,3.608355876,0.183742276,0.892422326,0.027965795,none
0.236768368,0.005282794,4.069074405,0.46071853,0.770389722,-0.122032604,none
0.229787005,-0.006981363,4.011022294,-0.058052111,0.657723049,-0.112666673,none
0.213234236,-0.016552768,3.978162553,-0.032859741,0.503696519,-0.15402653,none
0.278740921,0.065506685,3.562234048,-0.415928505,0.455729371,-0.047967148,none
0.664619941,0.38587902,2.974214743,-0.588019305,0.555056924,0.099327553,none
0.813884627,0.149264686,2.347895189,-0.626319554,0.552037677,-0.003019247,none
0.813712202,-0.000172425,1.968370247,-0.379524942,0.521159005,-0.030878672,none
0.81197695,-0.001735253,1.700983652,-0.267386595,0.462479566,-0.058679439,none
0.865274502,0.053297553,1.434411507,-0.266572146,0.412703972,-0.049775594,none
0.844381773,-0.020892729,1.244139114,-0.190272392,0.462138526,0.049434554,none
0.812582268,-0.031799505,1.063808618,-0.180330496,0.478753688,0.016615162,none
0.80600812,-0.006574148,1.03991862,-0.023889998,0.453748473,-0.025005215,none
0.85976058,0.05375246,1.135874764,0.095956145,0.423064167,-0.030684307,none
0.870927833,0.011167252,1.20185104,0.065976276,0.435812578,0.012748411,none
0.85837752,-0.012550313,1.430669522,0.228818481,0.457736208,0.02192363,none
0.829237756,-0.029139765,1.778160109,0.347490588,0.515967998,0.05823179,none
0.83569451,0.006456754,1.932105954,0.153945844,0.510358692,-0.005609306,none
0.751078031,-0.084616478,2.028634404,0.09652845,0.507867694,-0.002490998,none
0.765165491,0.01408746,2.046188702,0.017554299,0.444176938,-0.063690756,none
0.76020553,-0.004959961,1.958391555,-0.087797147,0.3911435,-0.053033438,none
0.763111068,0.002905538,1.566584111,-0.391807444,0.388326023,-0.002817478,none
0.760708131,-0.002402937,1.296468078,-0.270116034,0.362234873,-0.02609115,none
0.744815717,-0.015892414,0.893654802,-0.402813276,0.358408512,-0.003826361,none
0.740952672,-0.003863045,0.772796138,-0.120858664,0.356163312,-0.0022452,none
0.47866543,-0.262287242,0.717326758,-0.05546938,0.255316971,-0.10084634,none
0.356805248,-0.121860182,0.744668901,0.027342143,0.237179362,-0.018137609,none
0.363702234,0.006896986,0.71800546,-0.026663442,0.23867616,0.001496798,none
0.37249589,0.008793656,0.339639789,-0.378365671,0.233308997,-0.005367163,none
0.31425305,-0.05824284,0.266267611,-0.073372178,0.229743103,-0.003565894,none
0.319183659,0.00493061,0.187902452,-0.078365159,0.113708643,-0.11603446,none
0.319844008,0.000660349,0.15974587,-0.028156582,0.107622403,-0.00608624,none
0.307737599,-0.012106409,0.151656588,-0.008089282,0.090024095,-0.017598309,none
0.287600603,-0.020136995,0.142382346,-0.009274242,0.090024095,0,none
0.22367876,-0.063921843,0.128680095,-0.01370225,0.082529116,-0.007494978,none
0.224680291,0.001001531,0.124233741,-0.004446354,0.076013645,-0.006515471,none
0.161947074,-0.062733217,0.07942904,-0.0448047,0.03983751,-0.036176135,none
0.056702017,-0.105245057,0.072913591,-0.006515449,0.039342247,-0.000495262,none
0.028097873,-0.028604144,0.073430865,0.000517274,0.036462371,-0.002879876,none
0.026413982,-0.001683891,0.047468122,-0.025962743,0.032122392,-0.004339979,none
0.02193461,-0.004479372,0.031443643,-0.016024478,0.03026974,-0.001852652,none
0.010771034,-0.011163577,0.02516299,-0.006280653,0.018871341,-0.0113984,none
0.009666783,-0.001104251,0.016651812,-0.008511178,0.018797966,-7.33744E-05,none
0.007377571,-0.002289212,0.009743827,-0.006907986,0.018797966,0,none
0.002656072,-0.004721499,0.007553665,-0.002190162,0.016567444,-0.002230522,none
