timestamp,meanLeft,meanRight,varS1,varS2,varS3,varS4,varS5,varS6,varS7,varS8,varS9,varS10,varS11,varS12,varS13,varS14,varS15,varS16
8353,1022,1022,1.0,0.96,0.96,1.0,0.96,0.98,0.92,0.86,0.96,0.86,0.86,0.86,0.86,0.86,0.86,0.86,
8373,1022,1022,1.0,0.96,0.96,1.0,0.96,0.98,0.94,0.86,0.96,0.86,0.86,0.86,0.86,0.86,0.86,0.86,
8393,1022,1022,1.0,0.96,0.96,1.0,0.96,0.98,0.94,0.86,0.96,0.86,0.86,0.86,0.86,0.86,0.86,0.86,
8413,1022,1022,1.0,0.96,0.96,1.0,0.96,0.98,0.94,0.86,0.96,0.86,0.86,0.86,0.86,0.86,0.86,0.86,
8434,1022,1022,1.0,0.96,0.96,1.0,0.96,0.98,0.94,0.86,0.96,0.86,0.86,0.86,0.86,0.86,0.86,0.86,
8454,1022,1022,1.0,0.96,0.96,1.0,0.96,0.98,0.94,0.88,0.96,0.88,0.88,0.88,0.88,0.88,0.88,0.88,
8475,1022,1022,1.0,0.98,0.96,1.0,0.96,0.98,0.94,0.88,0.96,0.88,0.88,0.88,0.88,0.88,0.88,0.88,
8495,1022,1022,1.0,0.98,0.96,1.0,0.96,0.98,0.94,0.88,0.96,0.88,0.88,0.88,0.88,0.88,0.88,0.88,
8516,1022,1022,1.0,0.98,0.96,1.0,0.98,0.98,0.94,0.88,0.96,0.88,0.88,0.88,0.88,0.88,0.88,0.88,
8536,1022,1022,1.0,0.98,0.98,1.0,1.0,0.98,0.94,0.88,0.96,0.88,0.88,0.88,0.88,0.88,0.88,0.88,
8557,1022,1022,1.0,0.98,1.0,1.0,1.0,0.98,0.94,0.88,0.96,0.88,0.88,0.88,0.88,0.88,0.88,0.88,
8577,1022,1022,1.0,0.98,1.0,1.0,1.0,0.98,0.94,0.88,0.96,0.88,0.88,0.88,0.88,0.88,0.88,0.88,
8597,1022,1022,1.0,0.98,1.0,1.0,1.0,0.98,0.94,0.88,0.94,0.88,0.88,0.88,0.88,0.88,0.88,0.88,
8617,1022,1022,1.0,0.98,1.0,1.0,1.0,0.98,0.94,0.88,0.94,0.88,0.88,0.88,0.88,0.88,0.88,0.88,
8637,1022,1022,1.0,0.98,1.0,1.0,1.0,0.98,0.94,0.9,0.94,0.9,0.9,0.9,0.9,0.9,0.9,0.9,
8658,1022,1022,1.0,0.98,1.0,1.0,0.98,0.98,0.94,0.92,0.94,0.92,0.92,0.92,0.92,0.92,0.92,0.92,
8679,1022,1022,1.0,0.98,1.0,1.0,0.98,0.98,0.94,0.92,0.94,0.92,0.92,0.92,0.92,0.92,0.92,0.92,
8699,1022,1022,1.0,0.98,1.0,1.0,0.98,0.98,0.94,0.92,0.94,0.92,0.92,0.92,0.92,0.92,0.92,0.92,
8719,1022,1022,1.0,0.98,1.0,1.0,0.96,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
8740,1022,1022,1.0,0.98,1.0,1.0,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
8762,1022,1022,1.0,0.98,1.0,1.0,0.94,1.0,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
8782,1022,1022,1.0,0.98,1.0,1.0,0.94,1.0,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
8802,1022,1022,1.0,0.98,1.0,1.0,0.94,1.0,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
8822,1022,1022,1.0,0.98,1.0,1.0,0.94,1.0,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
8842,1022,1022,1.0,0.98,1.0,1.0,0.94,0.98,0.94,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
8862,1022,1022,1.0,0.98,1.0,1.0,0.94,0.98,0.96,0.98,0.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
8882,1022,1022,1.0,0.98,1.0,1.0,0.94,0.98,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
8902,1022,1022,1.0,0.98,1.0,1.0,0.94,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
8923,1022,1022,1.0,0.98,1.0,0.98,0.94,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
8943,1022,1022,1.0,0.96,1.0,0.98,0.94,0.98,0.96,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
8963,1022,1022,1.0,0.96,1.0,0.98,0.94,0.98,0.96,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
8983,1022,1022,1.0,0.96,1.0,0.98,0.94,0.98,0.96,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
9004,1022,1022,1.0,0.96,1.0,0.98,0.94,0.98,0.96,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
9024,1022,1022,1.0,0.96,1.0,0.98,0.94,0.98,0.96,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
