id,value,timestamp
1,1023,5084
2,1023,5084
3,1023,5084
4,1023,5084
5,1023,5084
6,1023,5084
7,1023,5084
8,1023,5084
9,1023,5085
10,1023,5085
11,1023,5085
12,1023,5085
13,1023,5085
14,1023,5085
15,1023,5085
16,1023,5085
1,1023,5085
2,1023,5085
3,1023,5085
4,1023,5085
5,1023,5085
6,1023,5085
7,1023,5085
8,1023,5085
9,1023,5085
10,1023,5085
11,1023,5085
12,1023,5085
13,1023,5085
14,1023,5085
15,1023,5085
16,1023,5085
1,1023,5085
2,1023,5085
3,1023,5085
4,1023,5085
5,1023,5085
6,1023,5085
7,1023,5085
8,1023,5085
9,1023,5085
10,1023,5085
11,1023,5085
12,1023,5085
13,1023,5085
14,1023,5085
15,1023,5085
16,1023,5085
1,1023,5085
2,1023,5085
3,1023,5085
4,1023,5085
5,1023,5085
6,1023,5085
7,1023,5085
8,1023,5085
9,1023,5085
10,1023,5085
11,1023,5085
12,1023,5085
13,1023,5085
14,1023,5085
15,1023,5085
16,1023,5085
1,1023,5085
2,1023,5085
3,1023,5085
4,1023,5085
5,1023,5085
6,1023,5085
7,1023,5085
8,1023,5085
9,1023,5085
10,1023,5085
11,1023,5085
12,1023,5085
13,1023,5085
14,1023,5085
15,1023,5085
16,1023,5085
1,1023,5085
2,1023,5085
3,1023,5085
4,1023,5085
5,1023,5086
6,1023,5086
7,1023,5086
8,1023,5086
9,1023,5086
10,1023,5086
11,1023,5086
12,1023,5086
13,1023,5086
14,1023,5086
15,1023,5086
16,1023,5086
1,1023,5086
2,1023,5086
3,1023,5086
4,1023,5086
5,1023,5086
6,1023,5086
7,1023,5086
8,1023,5086
9,1023,5086
10,1023,5086
11,1023,5086
12,1023,5086
13,1023,5086
14,1023,5086
15,1023,5086
16,1023,5086
1,1023,5086
2,1023,5086
3,1023,5086
4,1023,5086
5,1023,5086
6,1023,5086
7,1023,5086
8,1023,5086
9,1023,5086
10,1023,5086
11,1023,5086
12,1023,5086
13,1023,5086
14,1023,5086
15,1023,5086
16,1023,5086
1,1023,5086
2,1023,5086
3,1023,5086
4,1023,5086
5,1023,5086
6,1023,5086
7,1023,5086
8,1023,5086
9,1023,5086
10,1023,5086
11,1023,5086
12,1023,5086
13,1023,5086
14,1023,5086
15,1023,5086
16,1023,5086
1,1023,5086
2,1023,5086
3,1023,5086
4,1023,5086
5,1023,5086
6,1023,5086
7,1023,5086
8,1023,5086
9,1023,5086
10,1023,5086
11,1023,5086
12,1023,5086
13,1023,5086
14,1023,5086
15,1023,5086
16,1023,5086
1,1023,5086
2,1023,5086
3,1023,5087
4,1023,5087
5,1023,5087
6,1023,5087
7,1023,5087
8,1023,5087
9,1023,5087
10,1023,5087
11,1023,5087
12,1023,5087
13,1023,5087
14,1023,5087
15,1023,5087
16,1023,5087
1,1023,5087
2,1023,5087
3,1023,5087
4,1023,5087
5,1023,5087
6,1023,5087
7,1023,5087
8,1023,5087
9,1023,5087
10,1023,5087
11,1023,5087
12,1023,5087
13,1023,5087
14,1023,5087
15,1023,5087
16,1023,5087
1,1023,5087
2,1023,5087
3,1023,5087
