timestamp, s1, s2, s3, s4, s5, s6, s7, s8, s9, s10, s11, s12, s13, s14, s15, s16n
13664,1023,1023,1023,1023,1023,1023,889,1023,1023,1023,1023,1023,1023,1023,1023,1023
13684,1023,1023,1023,1023,1023,1023,889,1023,1023,1023,1023,1023,1023,1023,1023,1023
13704,1023,1023,1023,1023,1023,1023,889,1023,1023,1023,1023,1023,1023,1023,1023,1023
13725,1023,1023,1023,1023,1023,1023,889,1023,1023,1023,1023,1023,1023,1023,1023,1023
13748,1023,1023,1023,1023,1023,1023,891,1023,1023,1023,1023,1023,1023,1023,1023,1023
13768,1023,1023,1023,1023,1023,1023,892,1023,1023,1023,1023,1023,1023,1023,1023,1023
13788,1023,1023,1023,1023,1022,1023,894,1023,1023,1023,1023,1023,1023,1023,1023,1023
13808,1023,1023,1023,1023,1022,1023,894,1023,1023,1023,1023,1023,1023,1023,1023,1023
13828,1023,1023,1023,1023,1023,1023,896,1023,1023,1023,1023,1023,1023,1023,1023,1023
13848,1023,1023,1023,1023,1023,1023,900,1023,1023,1023,1023,1023,1023,1023,1023,1023
13868,1023,1023,1023,1023,1023,1023,901,1023,1023,1023,1023,1023,1023,1023,1023,1023
13888,1023,1023,1023,1023,1023,1023,900,1023,1023,1023,1023,1023,1023,1023,1023,1023
13909,1023,1023,1023,1023,1023,1023,902,1023,1023,1023,1023,1023,1023,1023,1023,1023
13931,1023,1023,1023,1023,1023,1023,902,1023,1023,1023,1023,1023,1023,1023,1023,1023
13952,1023,1023,1023,1023,1023,1023,902,1023,1023,1023,1023,1023,1023,1023,1023,1023
13972,1023,1023,1023,1023,1023,1023,898,1023,1023,1023,1023,1023,1023,1023,1023,1023
13992,1023,1023,1023,1023,1023,1023,897,1023,1023,1023,1023,1023,1023,1023,1023,1023
14012,1023,1023,1023,1023,1023,1023,900,1023,1023,1023,1023,1023,1023,1023,1023,1023
14032,1023,1023,1023,1023,1023,1023,900,1023,1023,1023,1023,1023,1023,1023,1023,1023
14054,1023,1023,1023,1023,1023,1023,900,1023,1023,1023,1023,1023,1023,1023,1023,1023
14085,1023,1023,1023,1023,1023,1023,896,1023,1023,1023,1023,1023,1023,1023,1023,1023
14105,1023,1023,1023,1023,1023,1023,896,1023,1023,1023,1023,1023,1023,1023,1023,1023
14125,1023,1023,1023,1023,1023,1023,894,1023,1023,1023,1021,1023,1023,1023,1023,1023
14145,1023,1023,1023,1023,1023,1023,894,1023,1023,1023,1023,1023,1023,1023,1023,1023
14165,1023,1023,1023,1023,1023,1023,896,1023,1023,1023,1023,1023,1023,1023,1023,1023
14185,1023,1023,1023,1023,1023,1023,895,1023,1023,1023,1022,1023,1023,1023,1023,1023
14205,1023,1023,1023,1023,1023,1023,895,1023,1023,1023,1022,1023,1023,1023,1023,1023
14225,1023,1023,1023,1023,1023,1023,896,1023,1023,1023,1022,1023,1023,1023,1023,1023
14245,1023,1023,1022,1023,1023,1023,899,1023,1023,1023,1022,1023,1023,1023,1023,1023
14265,1023,1022,1023,1023,1023,1023,897,1023,1023,1023,1023,1023,1023,1023,1023,1023
14291,1023,1023,1023,1023,1023,1023,893,1023,1023,1022,1023,1023,1023,1023,1023,1023
14311,1023,1023,1023,1023,1023,1023,891,1023,1023,1022,1023,1023,1023,1023,1023,1023
14331,1023,1023,1023,1023,1023,1023,891,1023,1023,1023,1023,1023,1023,1023,1023,1023
14351,1023,1023,1023,1023,1023,1023,891,1023,1023,1023,1023,1023,1023,1023,1023,1023
14371,1023,1023,1023,1023,1023,1023,892,1023,1023,1023,1023,1023,1023,1023,1023,1023
14391,1023,1023,1023,1023,1023,1023,891,1023,1023,1023,1023,1023,1023,1023,1023,1023
14411,1023,1023,1023,1023,1023,1023,890,1023,1023,1023,1023,1023,1023,1023,1023,1023
14431,1023,1023,1023,1023,1023,1023,890,1023,1023,1023,1023,1023,1023,1023,1023,1023
14453,1023,1023,1023,1023,1023,1023,891,1023,1023,1023,1023,1023,1023,1023,1023,1023
14473,1023,1023,1023,1023,1023,1023,891,1023,1023,1023,1023,1023,1023,1023,1023,1023
14493,1023,1023,1023,1023,1023,1023,892,1022,1023,1023,1023,1023,1023,1023,1023,1023
14514,1023,1023,1023,1023,1023,1023,890,1022,1023,1023,1023,1023,1023,1023,1023,1023
14534,1023,1023,1023,1023,1023,1023,890,1023,1023,1023,1023,1023,1023,1023,1023,1023
14554,1023,1023,1023,1023,1023,1023,888,1023,1023,1023,1023,1023,1023,1023,1023,1023
14574,1023,1023,1023,1023,1023,1023,888,1023,1023,1023,1023,1023,1023,1023,1023,1023
14594,1023,1023,1023,1023,1023,1023,890,1023,1023,1023,1023,1023,1023,1023,1023,1023
14614,1023,1023,1023,1023,1023,1023,890,1023,1023,1023,1023,1023,1023,1023,1023,1023
14634,1023,1023,1023,1023,1023,1023,894,1023,1023,1023,1023,1023,1023,1023,1023,1023
14655,1023,1023,1023,1023,1023,1023,892,1023,1023,1023,1023,1023,1023,1023,1023,1023
14675,1023,1023,1023,1023,1023,1023,895,1023,1023,1023,1023,1023,1023,1023,1023,1023
14695,1023,1023,1023,1023,1023,1023,895,1023,1023,1023,1023,1023,1023,1023,1023,1023
14715,1023,1023,1023,1023,1023,1023,896,1023,1023,1023,1023,1023,1023,1023,1023,1023
14735,1023,1023,1023,1023,1022,1023,894,1023,1023,1023,1023,1023,1022,1023,1023,1023
14755,1023,1023,1023,1023,1023,1023,897,1023,1023,1023,1023,1023,1022,1023,1023,1023
14775,1023,1023,1023,1023,1023,1023,901,1023,1023,1023,1023,1023,1023,1023,1023,1023
14795,1023,1023,1023,1023,1023,1023,902,1023,1023,1023,1023,1023,1023,1023,1023,1023
14815,1023,1023,1023,1023,1023,1023,911,1023,1023,1023,1023,1023,1023,1023,1023,1023
14835,1023,1023,1023,1023,1018,1023,882,1023,1023,1023,990,1023,1023,1023,1023,1023
14857,1023,1023,1023,1023,993,1023,861,1023,1023,1023,947,1023,1023,1023,1023,1023
14878,1023,1023,1023,1023,945,1023,841,1023,1023,1023,914,1023,1023,1023,1022,1023
14899,1023,1023,1023,1023,931,1023,799,1023,1023,1023,899,1011,1023,1023,1016,1023
14919,1023,1023,1023,1023,911,1023,775,1023,1023,1023,879,1005,1023,1023,994,1023
14941,1023,1023,1023,1023,852,1022,743,1023,1023,1015,853,996,1023,1023,926,1023
14961,1023,1023,1023,1023,818,1022,696,1023,1023,992,838,994,1023,1023,869,1023
14981,1023,1023,1023,1023,821,1023,689,1023,1023,907,830,987,1022,1023,823,1023
15001,1023,1023,1023,1023,798,1023,665,1023,1023,879,817,990,1007,1021,793,1023
15023,1023,1023,1023,1023,782,1023,640,1023,1023,866,797,976,997,1006,776,1022
