@relation 8taps_temporal_analysis

@attribute 'x-axis mean' numeric
@attribute 'x-axis var' numeric
@attribute 'y-axis mean' numeric
@attribute 'y-axis var' numeric
@attribute 'z-axis mean' numeric
@attribute 'z-axis var' numeric
@attribute class {none,tap}

@data
2.066675,0.07579,-0.149398,0.02772,9.56723,0.052369,none
2.016876,0.08075,-0.128329,0.029536,9.565315,0.051962,none
1.974738,0.093986,-0.109176,0.034085,9.56723,0.051929,none
1.919192,0.10388,-0.10343,0.034646,9.582553,0.050814,none
1.875139,0.10734,-0.091937,0.036011,9.586384,0.049581,none
1.831085,0.120418,-0.080445,0.037112,9.582553,0.050814,none
1.77554,0.139888,-0.076614,0.036539,9.597876,0.052751,none
1.731487,0.134066,-0.030646,0.062601,9.638098,0.078714,none
1.674026,0.140449,-0.011492,0.061941,9.649591,0.080695,none
1.603157,0.16909,0.017238,0.067279,9.659167,0.081777,none
1.526543,0.185819,0.044053,0.075907,9.664914,0.079697,none
1.438436,0.183794,0.086191,0.070419,9.697475,0.054189,none
1.352245,0.183298,0.130245,0.065947,9.735782,0.043477,none
1.287123,0.190533,0.168552,0.069175,9.758766,0.044445,none
1.235408,0.204103,0.203028,0.061647,9.754936,0.043183,none
1.170286,0.201109,0.231759,0.05686,9.75302,0.043055,none
1.107079,0.197356,0.260489,0.04822,9.745359,0.042174,none
1.043872,0.190456,0.279643,0.043744,9.756851,0.044331,none
0.976834,0.16927,0.279643,0.043744,9.756851,0.044331,none
0.917458,0.152097,0.29305,0.041716,9.760682,0.044698,none
0.863828,0.140798,0.306458,0.039327,9.770258,0.042919,none
0.814029,0.125155,0.319865,0.037607,9.798989,0.051889,none
0.760398,0.115088,0.331358,0.037167,9.816227,0.049875,none
0.706768,0.111595,0.358173,0.033058,9.821973,0.049071,none
0.645477,0.095864,0.384988,0.03162,9.83155,0.043917,none
0.591847,0.084154,0.386903,0.030508,9.854534,0.033439,none
0.553539,0.075203,0.404141,0.018853,9.86028,0.033516,none
0.499909,0.041305,0.383072,0.015261,9.837296,0.021366,none
0.457771,0.026777,0.377326,0.01853,9.843042,0.022081,none
0.423295,0.030739,0.375411,0.018578,9.850703,0.022639,none
0.383072,0.040061,0.367749,0.018402,9.833465,0.039049,none
0.34668,0.048495,0.362003,0.018413,9.821973,0.046577,none
0.331358,0.047145,0.354342,0.017444,9.839211,0.056977,none
0.31795,0.043011,0.340934,0.014953,9.85645,0.068104,none
0.296881,0.039016,0.337104,0.014616,9.869857,0.072239,none
0.26432,0.041074,0.333273,0.014249,9.85645,0.078376,none
0.229843,0.044904,0.329442,0.014146,9.823888,0.106753,none
0.21069,0.041602,0.329442,0.014146,9.825804,0.107344,none
0.201113,0.037842,0.329442,0.014146,9.852619,0.117924,none
0.187705,0.033296,0.329442,0.014146,9.869857,0.123306,none
0.166636,0.03027,0.329442,0.014146,9.873688,0.122807,none
0.134075,0.028835,0.327527,0.01401,9.821973,0.136971,none
0.126414,0.026722,0.321781,0.013559,9.83155,0.140622,none
0.126414,0.026722,0.312204,0.011193,9.850704,0.146638,none
0.128329,0.027041,0.298796,0.006545,9.877519,0.14972,none
0.124498,0.026836,0.310289,0.004828,9.88518,0.150336,none
0.10726,0.026209,0.316035,0.004531,9.871772,0.152776,none
0.088107,0.025548,0.319865,0.004443,9.844957,0.165821,none
0.080445,0.024492,0.335188,0.000275,9.841127,0.16522,none
0.088107,0.024961,0.333273,0.000308,9.848788,0.168154,none
0.10343,0.0232,0.335188,0.000275,9.894757,0.14808,none
0.113006,0.020761,0.335188,0.000275,9.921572,0.134418,none
0.099599,0.021043,0.333273,0.000308,9.887095,0.130588,none
0.080445,0.018622,0.335188,0.000275,9.846873,0.124656,none
0.074699,0.017973,0.335188,0.000275,9.835381,0.120165,none
0.086191,0.017004,0.335188,0.000275,9.862196,0.115851,none
0.097683,0.01401,0.337104,0.000235,9.902418,0.083571,none
0.091937,0.01444,0.337104,0.000235,9.889011,0.084418,none
0.074699,0.01269,0.337104,0.000235,9.854534,0.078343,none
0.065122,0.011461,0.337104,0.000235,9.837296,0.072433,none
0.068953,0.011534,0.335188,0.000275,9.843042,0.073148,none
0.084276,0.009186,0.335188,0.000275,9.883265,0.051654,none
0.080445,0.008643,0.335188,0.000275,9.875603,0.049247,none
0.070868,0.007524,0.335188,0.000275,9.85645,0.044185,none
0.059376,0.00638,0.333273,0.000308,9.833465,0.038902,none
0.057461,0.006237,0.333273,0.000308,9.825804,0.037493,none
0.065122,0.005884,0.333273,0.000308,9.839211,0.036286,none
0.072784,0.004828,0.331358,0.000334,9.866026,0.023549,none
0.072784,0.004828,0.329442,0.000352,9.866026,0.023549,none
0.065122,0.004124,0.329442,0.000352,9.850704,0.020438,none
0.055545,0.003445,0.329442,0.000352,9.833465,0.017037,none
0.057461,0.003595,0.331358,0.000334,9.833465,0.017037,none
0.065122,0.003243,0.333273,0.000308,9.848788,0.014806,none
0.072784,0.002773,0.333273,0.000308,9.867942,0.009891,none
0.072784,0.002773,0.331358,0.000334,9.866026,0.009755,none
0.067038,0.002476,0.329442,0.000352,9.854534,0.008346,none
0.065122,0.002509,0.327527,0.000363,9.848788,0.008643,none
0.068953,0.002289,0.327527,0.000363,9.852619,0.008012,none
0.074699,0.001684,0.327527,0.000363,9.866026,0.005059,none
0.076614,0.001614,0.327527,0.000363,9.869857,0.005176,none
0.074699,0.001537,0.329442,0.000352,9.866026,0.004766,none
0.068953,0.001262,0.329442,0.000352,9.858365,0.003856,none
0.065122,0.001189,0.331358,0.000334,9.850704,0.003415,none
0.065122,0.001189,0.331358,0.000334,9.852619,0.003316,none
0.068953,0.000969,0.331358,0.000334,9.858365,0.002535,none
0.070868,0.001068,0.331358,0.000334,9.86028,0.002553,none
0.068953,0.000969,0.331358,0.000334,9.86028,0.002553,none
0.068953,0.000969,0.333273,0.000308,9.86028,0.002553,none
0.068953,0.000969,0.333273,0.000308,9.85645,0.002656,none
0.070868,0.000921,0.333273,0.000308,9.858365,0.002535,none
0.072784,0.000719,0.333273,0.000308,9.862196,0.002124,none
0.070868,0.000627,0.333273,0.000308,9.858365,0.001948,none
0.068953,0.000528,0.331358,0.000334,9.858365,0.001948,none
0.067038,0.000422,0.331358,0.000334,9.85645,0.001776,none
0.067038,0.000422,0.331358,0.000334,9.854534,0.001743,none
0.067038,0.000422,0.333273,0.000308,9.854534,0.001743,none
0.068953,0.000382,0.335188,0.000275,9.858365,0.001361,none
0.068953,0.000382,0.333273,0.000308,9.862196,0.001244,none
0.068953,0.000382,0.333273,0.000308,9.862196,0.001244,none
0.068953,0.000382,0.331358,0.000334,9.85645,0.001189,none
0.068953,0.000382,0.331358,0.000334,9.85645,0.001189,none
0.070868,0.000334,0.329442,0.000352,9.85645,0.001189,none
0.072784,0.000279,0.329442,0.000352,9.858365,0.001068,none
0.074699,0.000216,0.327527,0.000363,9.858365,0.001068,none
0.072784,0.000279,0.329442,0.000352,9.862196,0.001244,none
0.070868,0.000187,0.327527,0.000363,9.858365,0.001361,none
0.070868,0.000187,0.325611,0.000367,9.854534,0.001156,none
0.070868,0.000187,0.323696,0.000363,9.850703,0.001214,none
0.070868,0.000187,0.325611,0.000367,9.854534,0.001156,none
0.070868,0.000187,0.327527,0.000363,9.854534,0.001156,none
0.072784,0.000132,0.327527,0.000363,9.854534,0.001156,none
0.072784,0.000132,0.327527,0.000363,9.854534,0.001156,none
0.072784,0.000132,0.329442,0.000352,9.850703,0.000921,none
0.072784,0.000132,0.327527,0.000363,9.850703,0.000921,none
0.072784,0.000132,0.327527,0.000363,9.850703,0.000921,none
0.074699,0.00007,0.327527,0.000363,9.852619,0.000822,none
0.072784,0.000132,0.327527,0.000363,9.852619,0.000822,none
0.072784,0.000132,0.329442,0.000352,9.850703,0.000774,none
0.072784,0.000132,0.329442,0.000352,9.848788,0.000719,none
0.072784,0.000132,0.331358,0.000334,9.850703,0.000627,none
0.070868,0.000187,0.331358,0.000334,9.844957,0.00088,none
0.068953,0.000235,0.333273,0.000308,9.827719,0.006526,none
0.07853,0.002124,0.333273,0.000308,9.839211,0.009432,none
0.095768,0.007704,0.335188,0.000275,9.86028,0.018108,none
0.105345,0.008346,0.335188,0.000275,9.854534,0.018031,none
0.111091,0.008643,0.337104,0.000235,9.846873,0.01988,none
0.126414,0.012048,0.337104,0.000235,9.856449,0.021586,none
0.135991,0.012836,0.339019,0.000187,9.862195,0.021641,none
0.139821,0.01266,0.337104,0.000235,9.852619,0.02298,none
0.145567,0.012561,0.335188,0.000275,9.850703,0.023079,none
0.155144,0.012983,0.333273,0.000308,9.856449,0.02364,none
0.180044,0.020852,0.340934,0.0016,9.86028,0.023831,none
0.212605,0.034261,0.350511,0.003415,9.858365,0.02396,none
0.227928,0.034555,0.335188,0.009227,9.858365,0.02396,none
0.222182,0.036921,0.306458,0.026561,9.854534,0.024341,none
0.201113,0.051489,0.294966,0.02819,9.852619,0.024448,none
0.162806,0.091844,0.283473,0.029554,9.850703,0.024547,none
0.095768,0.188787,0.262405,0.035406,9.844957,0.02524,none
0.034477,0.262511,0.256658,0.035087,9.844957,0.02524,none
0.101514,0.353548,0.235589,0.039808,9.862196,0.030886,none
0.170467,0.435167,0.21452,0.043642,9.883265,0.035365,none
0.23942,0.507277,0.231759,0.053778,9.902418,0.027661,none
0.260489,0.516922,0.256658,0.071186,9.887095,0.026839,none
0.262405,0.517608,0.227928,0.081806,9.862196,0.019733,none
0.268151,0.517861,0.247082,0.093252,9.858365,0.020438,none
0.275812,0.517802,0.266235,0.103965,9.862196,0.019146,none
0.283473,0.520561,0.271981,0.105054,9.850704,0.01765,none
0.296881,0.523566,0.275812,0.105891,9.844957,0.017463,none
0.316035,0.525033,0.270066,0.106166,9.852619,0.01623,none
0.335188,0.527234,0.28922,0.11453,9.854534,0.016124,none
0.34285,0.527322,0.29305,0.114941,9.850703,0.015595,none
0.34285,0.527322,0.26432,0.118848,9.844957,0.015408,none
0.365834,0.555057,0.233674,0.120022,9.848788,0.015393,none
0.42521,0.624089,0.256658,0.119318,9.873688,0.02889,none
0.497994,0.657268,0.304542,0.112623,9.915826,0.053749,none
0.605254,0.695069,0.333273,0.11741,9.961794,0.083861,none
0.670377,0.602019,0.377326,0.135045,10.002017,0.102119,none
0.752737,0.412245,0.423295,0.13346,10.034578,0.104552,none
0.907881,0.279416,0.411803,0.140416,10.065224,0.110774,none
0.955765,0.371773,0.442448,0.128324,10.090124,0.128754,none
0.967258,0.384892,0.459687,0.116075,10.118854,0.15016,none
0.963427,0.381722,0.444364,0.113492,10.17823,0.189168,none
1.009395,0.39669,0.453941,0.122865,10.23186,0.199851,none
1.089841,0.431205,0.522894,0.118903,10.277829,0.197386,none
1.197101,0.489961,0.555455,0.152394,10.33529,0.197166,none
1.329261,0.596531,0.553539,0.151803,10.41382,0.219276,none
1.493982,0.850824,0.555455,0.151367,10.494265,0.244546,none
1.658703,1.050851,0.55737,0.150923,10.57471,0.256872,none
1.850239,1.317926,0.597593,0.152233,10.639832,0.242403,none
2.049437,1.563635,0.6608,0.239762,10.695378,0.212721,none
2.189258,1.479811,0.704853,0.252166,10.718362,0.185426,none
2.267788,1.343386,0.783383,0.2466,10.676224,0.295998,none
2.373133,1.326639,0.898304,0.299868,10.578541,0.632215,none
2.509123,1.45974,0.994073,0.390116,10.436804,1.069836,none
2.643199,1.508532,1.059195,0.431029,10.277829,1.494606,none
2.696829,1.472785,1.160709,0.551773,10.113108,1.86248,none
2.809835,1.235775,1.214339,0.588753,9.896672,2.536957,none
2.961149,0.93639,1.277546,0.617687,9.634268,3.590908,none
3.097139,1.01375,1.380976,0.556671,9.387186,4.34385,none
3.246538,1.222069,1.459505,0.541179,9.205227,4.499637,none
3.432328,1.283632,1.551443,0.482716,9.019437,4.576146,none
3.583641,1.085685,1.606988,0.411541,8.831731,4.47548,none
3.715801,0.895581,1.622311,0.398451,8.626788,4.449965,none
3.849876,0.795428,1.66828,0.395106,8.435251,4.357516,none
3.980121,0.763496,1.69701,0.39417,8.257123,4.089689,none
4.070143,0.73884,1.787032,0.366755,8.069417,3.616556,none
4.141011,0.800329,1.911531,0.330747,7.866389,3.041024,none
4.21571,0.859992,2.055183,0.305709,7.663361,2.383052,none
4.263594,0.918047,2.158612,0.28986,7.481401,1.744219,none
4.324886,1.025582,2.227565,0.351933,7.31285,1.112748,none
4.495353,1.200263,2.35781,0.42328,7.34158,1.302544,none
4.696466,1.023454,2.480393,0.497005,7.291781,1.188083,none
4.757758,0.922963,2.486139,0.494661,7.324342,1.249763,none
4.696466,1.051629,2.493801,0.494074,7.34158,1.263069,none
4.698381,1.049409,2.576161,0.540294,7.330088,1.26351,none
4.801811,0.875077,2.627876,0.605966,7.31668,1.264203,none
4.914817,0.673131,2.725559,0.677999,7.399041,1.222715,none
4.98377,0.555853,2.815581,0.720588,7.592492,1.057088,none
4.98377,0.555853,2.913265,0.75595,7.785944,0.964826,none
4.953125,0.550453,3.028186,0.821545,7.795521,0.952444,none
4.914817,0.546931,3.12587,0.822854,7.787859,0.965006,none
4.90524,0.559166,3.282929,0.778934,7.757214,1.011729,none
4.928225,0.539179,3.445735,0.650147,7.736145,1.062939,none
4.951209,0.541028,3.530011,0.552973,7.695922,1.164402,none
4.951209,0.541028,3.654509,0.454966,7.669107,1.198403,none
4.949294,0.541722,3.754108,0.411471,7.649953,1.210069,none
4.909071,0.548424,3.809654,0.380725,7.665276,1.20549,none
4.849695,0.566052,3.826892,0.369928,7.694007,1.203344,none
4.774996,0.601105,3.867115,0.339343,7.688261,1.206107,none
4.692635,0.563719,3.859453,0.348646,7.703583,1.207398,none
4.568137,0.376528,3.824977,0.37057,7.55227,0.669782,none
4.466623,0.247616,3.786669,0.389206,7.548439,0.666876,none
4.437892,0.260218,3.824977,0.306002,7.525455,0.629456,none
4.481946,0.176093,3.853707,0.247176,7.536947,0.640374,none
4.476199,0.180683,3.842215,0.254616,7.590577,0.659069,none
4.443638,0.170517,3.823061,0.264962,7.642292,0.665706,none
4.416823,0.149254,3.794331,0.269199,7.65953,0.681257,none
4.414908,0.1479,3.76177,0.281984,7.6308,0.619789,none
4.416823,0.14896,3.715801,0.298184,7.594408,0.517255,none
4.414908,0.147753,3.648763,0.291122,7.680599,0.597323,none
4.4264,0.154445,3.60471,0.291713,7.782113,0.633682,none
4.468538,0.167035,3.533842,0.241083,7.889373,0.620945,none
4.483861,0.178951,3.468719,0.183207,8.00238,0.509041,none
4.470453,0.162901,3.445735,0.180125,8.111555,0.309759,none
4.460877,0.152684,3.378697,0.131718,8.178593,0.216668,none
4.470453,0.159966,3.309744,0.069909,8.218815,0.165744,none
4.493438,0.168771,3.267606,0.040369,8.234138,0.153124,none
4.524084,0.164779,3.231215,0.035699,8.24563,0.148634,none
4.556645,0.13977,3.173754,0.025134,8.289684,0.11041,none
4.55856,0.138233,3.152685,0.033326,8.312668,0.102134,none
4.548983,0.148047,3.12587,0.045549,8.329906,0.093252,none
4.543237,0.153407,3.097139,0.058151,8.343314,0.084906,none
4.564306,0.136659,3.083732,0.061413,8.347145,0.083483,none
4.596867,0.116515,3.077986,0.06182,8.347145,0.083483,none
4.619852,0.100138,3.056917,0.056291,8.322245,0.098887,none
4.623682,0.097893,3.024356,0.055979,8.305007,0.108826,none
4.627513,0.097673,2.982218,0.054042,8.335652,0.124791,none
4.614106,0.097801,2.941995,0.062748,8.37396,0.159717,none
4.602613,0.098066,2.909434,0.072415,8.400775,0.188581,none
4.591121,0.098066,2.878788,0.08075,8.412267,0.204033,none
4.573883,0.095589,2.842396,0.084026,8.425674,0.221213,none
4.547068,0.08542,2.804089,0.083145,8.442913,0.241453,none
4.506845,0.078255,2.775359,0.070654,8.473558,0.26775,none
4.470453,0.071773,2.746628,0.056511,8.521442,0.288569,none
4.435977,0.064509,2.727475,0.049834,8.575072,0.300279,none
4.405331,0.051361,2.719813,0.045197,8.601888,0.281379,none
4.382347,0.038506,2.714067,0.040102,8.599972,0.283877,none
4.407246,0.068599,2.735136,0.058463,8.580819,0.307723,none
4.462792,0.135518,2.769613,0.07999,8.557834,0.331848,none
4.516422,0.15935,2.802174,0.099386,8.53485,0.351394,none
4.562391,0.147023,2.832819,0.107487,8.519527,0.365012,none
4.589206,0.131718,2.869211,0.11606,8.504204,0.380508,none
4.608359,0.130177,2.894111,0.126123,8.486966,0.396719,none
4.625598,0.135427,2.934334,0.164412,8.490797,0.394195,none
4.667736,0.157057,2.961149,0.18095,8.531019,0.367462,none
4.71562,0.171823,2.999456,0.190342,8.580819,0.34705,none
4.732858,0.174696,3.045425,0.194216,8.576988,0.344981,none
4.74435,0.171438,3.091393,0.179777,8.538681,0.325611,none
4.753927,0.168154,3.127785,0.158378,8.490797,0.306442,none
4.753927,0.168154,3.158431,0.134781,8.43142,0.289952,none
4.740519,0.178863,3.187161,0.109853,8.364383,0.273131,none
4.727112,0.189212,3.210146,0.08608,8.301176,0.244197,none
4.723281,0.193424,3.213976,0.082602,8.253292,0.202283,none
4.713704,0.204925,3.215892,0.080779,8.214985,0.158113,none
4.696466,0.227806,3.219722,0.077257,8.174762,0.110117,none
4.677312,0.248864,3.212061,0.082511,8.16327,0.105054,none
4.654328,0.269643,3.200569,0.087529,8.184339,0.103642,none
4.581544,0.283862,3.175669,0.09082,8.213069,0.095883,none
4.478115,0.277919,3.145023,0.094342,8.245631,0.090083,none
4.386178,0.296937,3.106716,0.101973,8.283938,0.090816,none
4.321055,0.315148,3.081816,0.106313,8.316499,0.087885,none
4.277002,0.331096,3.060747,0.104174,8.354806,0.080255,none
4.229118,0.329353,3.045425,0.1003,8.393113,0.069689,none
4.167826,0.313387,3.012863,0.071798,8.416098,0.070745,none
4.068228,0.271418,2.982218,0.058298,8.42759,0.077041,none
3.970544,0.207243,2.951572,0.045267,8.440997,0.091756,none
3.905422,0.156352,2.901772,0.035347,8.462066,0.115767,none
3.846046,0.12758,2.832819,0.060969,8.502289,0.143732,none
3.767516,0.114794,2.771528,0.089848,8.544427,0.155032,none
3.687071,0.122807,2.72939,0.098887,8.603803,0.158102,none
3.621948,0.134781,2.70449,0.095883,8.676587,0.149459,none
3.570234,0.12438,2.677675,0.098451,8.741709,0.132745,none
3.528096,0.110337,2.65086,0.105744,8.791509,0.129502,none
3.487873,0.101323,2.629791,0.109658,8.839393,0.138215,none
3.453397,0.097625,2.602976,0.114384,8.891107,0.142474,none
3.415089,0.087793,2.578076,0.11653,8.938991,0.126974,none
3.380613,0.071153,2.555092,0.113008,8.971552,0.108825,none
3.355713,0.062425,2.532108,0.108429,8.992621,0.09111,none
3.34039,0.061721,2.512954,0.105274,9.007944,0.079429,none
3.328898,0.062645,2.512954,0.105274,9.017521,0.074458,none
3.31166,0.060235,2.511039,0.104405,9.032844,0.065536,none
3.284845,0.054277,2.4938,0.09625,9.040505,0.060312,none
3.250368,0.041862,2.472732,0.082247,9.048167,0.05497,none
3.229299,0.030684,2.442086,0.05912,9.050082,0.053543,none
3.227384,0.030358,2.417186,0.04753,9.044336,0.056922,none
3.219722,0.029272,2.38654,0.037434,9.027098,0.060059,none
3.1795,0.023186,2.363556,0.040956,9.01369,0.057979,none
3.146939,0.020878,2.367387,0.038388,9.000283,0.055539,none
3.137362,0.023464,2.35781,0.048055,9.011775,0.059853,none
3.1546,0.019998,2.319503,0.086355,9.036675,0.080695,none
3.183331,0.021703,2.258211,0.13214,9.06349,0.108943,none
3.2044,0.029976,2.206496,0.170869,9.086474,0.126728,none
3.227384,0.044152,2.168189,0.194642,9.096051,0.131259,none
3.26186,0.066075,2.135628,0.20381,9.080728,0.126857,none
3.305914,0.095692,2.114559,0.206998,9.050082,0.123687,none
3.353798,0.12715,2.097321,0.206304,9.019437,0.130379,none
3.39019,0.147992,2.076252,0.201421,8.992622,0.144965,none
3.420835,0.159966,2.051352,0.196414,8.979214,0.154287,none
3.455312,0.168551,2.018791,0.192984,8.98496,0.152537,none
3.484042,0.168385,1.968991,0.177913,8.998368,0.152306,none
3.499365,0.164688,1.9077,0.157251,9.017521,0.155021,none
3.510857,0.158964,1.848324,0.145992,9.044336,0.155534,none
3.518519,0.153828,1.783201,0.128031,9.067321,0.153069,none
3.522349,0.15239,1.72191,0.108074,9.090305,0.146025,none
3.528096,0.150398,1.66828,0.088557,9.113289,0.137925,none
3.539588,0.145776,1.624226,0.073284,9.136274,0.13229,none
3.568318,0.123159,1.58975,0.065228,9.14585,0.130731,none
3.600879,0.098025,1.559104,0.053723,9.155427,0.128988,none
3.63344,0.073266,1.549527,0.051577,9.138189,0.129351,none
3.650679,0.064582,1.555273,0.051126,9.101797,0.114226,none
3.650679,0.064582,1.566766,0.047824,9.055828,0.086051,none
3.641102,0.067279,1.570596,0.046371,9.021352,0.064788,none
3.621948,0.06992,1.56485,0.047879,9.004114,0.056566,none
3.593218,0.069205,1.547612,0.049365,9.00986,0.058052,none
3.554911,0.06128,1.520797,0.047413,9.034759,0.059912,none
3.510857,0.046852,1.48632,0.040149,9.071151,0.054824,none
3.47255,0.035553,1.451844,0.027867,9.113289,0.037552,none
3.438074,0.028157,1.419283,0.017826,9.147766,0.018138,none
3.403597,0.018383,1.396298,0.012103,9.163089,0.014616,none
3.374867,0.013926,1.37906,0.009098,9.166919,0.014542,none
3.357628,0.014421,1.365653,0.009432,9.166919,0.014542,none
3.348052,0.015907,1.359907,0.009905,9.161173,0.013541,none
3.344221,0.01689,1.357991,0.010195,9.159258,0.013339,none
3.336559,0.017595,1.35416,0.010899,9.163088,0.013589,none
3.326983,0.017943,1.348414,0.011681,9.166919,0.013809,none
3.31549,0.017679,1.340753,0.012327,9.166919,0.013809,none
3.303998,0.017151,1.333092,0.012855,9.17075,0.013999,none
3.288675,0.014862,1.321599,0.012547,9.174581,0.014161,none
3.271437,0.011065,1.304361,0.009608,9.187988,0.011927,none
3.252284,0.006882,1.287123,0.006075,9.203311,0.00952,none
3.236961,0.004182,1.269885,0.003269,9.220549,0.005591,none
3.221638,0.00336,1.258392,0.002388,9.233957,0.003151,none
3.20823,0.00277,1.252646,0.001629,9.241618,0.001889,none
3.198653,0.002128,1.248816,0.001233,9.243534,0.001776,none
3.192907,0.001655,1.2469,0.001097,9.235872,0.001893,none
3.189077,0.001449,1.2469,0.001097,9.228211,0.001306,none
3.185246,0.001214,1.24307,0.00095,9.222464,0.001009,none
3.181415,0.001244,1.241154,0.000939,9.22438,0.000969,none
3.177585,0.001244,1.235408,0.000862,9.228211,0.001013,none
3.173754,0.001508,1.229662,0.000719,9.233957,0.001244,none
3.168008,0.002069,1.227747,0.000803,9.233957,0.001244,none
3.164177,0.00226,1.225831,0.000734,9.237787,0.001214,none
3.164177,0.00226,1.225831,0.000734,9.239703,0.001115,none
3.160346,0.002128,1.223916,0.000803,9.237787,0.001214,none
3.1546,0.002095,1.222001,0.000866,9.237787,0.001214,none
3.146939,0.002242,1.220085,0.000921,9.241618,0.001449,none
3.139277,0.002271,1.21817,0.000969,9.243534,0.001482,none
3.131616,0.002183,1.216255,0.001009,9.247364,0.001673,none
3.122039,0.002275,1.210508,0.001526,9.25311,0.002124,none
3.116293,0.002242,1.206678,0.001688,9.255026,0.00226,none
3.110547,0.002142,1.204762,0.001831,9.255026,0.00226,none
3.108631,0.002242,1.202847,0.001966,9.256941,0.002388,none
3.104801,0.002564,1.19327,0.002535,9.262687,0.002729,none
3.097139,0.003122,1.185609,0.002564,9.266518,0.002773,none
3.087562,0.003287,1.179863,0.002289,9.27418,0.002187,none
3.079901,0.002994,1.174117,0.001948,9.279926,0.001889,none
3.07607,0.002509,1.172201,0.00182,9.285672,0.001526,none
3.07224,0.002289,1.16837,0.001688,9.287587,0.00139,none
3.066493,0.002124,1.16454,0.00182,9.289502,0.001394,none
3.060747,0.002333,1.162624,0.001801,9.289502,0.001394,none
3.060747,0.002333,1.160709,0.001776,9.293333,0.001526,none
3.056917,0.002289,1.154963,0.001655,9.293333,0.001526,none
3.051171,0.001508,1.149217,0.001027,9.295249,0.001361,none
3.043509,0.001244,1.147301,0.00095,9.30291,0.000921,none
3.035848,0.001449,1.141555,0.001115,9.306741,0.000657,none
3.032017,0.001508,1.137725,0.001042,9.308656,0.000734,none
3.028186,0.001537,1.131979,0.001097,9.312487,0.000719,none
3.024356,0.001537,1.126232,0.001086,9.312487,0.000719,none
3.02244,0.0016,1.126232,0.001086,9.310572,0.000657,none
3.020525,0.001508,1.122402,0.001189,9.308656,0.000734,none
3.020525,0.001508,1.120486,0.001156,9.306741,0.00095,none
3.018609,0.001409,1.120486,0.001156,9.306741,0.00095,none
3.016694,0.001449,1.120486,0.001156,9.304825,0.000866,none
3.018609,0.001409,1.120486,0.001156,9.306741,0.00095,none
3.024356,0.001684,1.120486,0.001156,9.306741,0.00095,none
3.026271,0.001761,1.120486,0.001156,9.304826,0.001013,none
3.02244,0.001453,1.11474,0.001013,9.30291,0.001068,none
3.018609,0.001409,1.112825,0.00095,9.306741,0.001097,none
3.018609,0.001409,1.112825,0.00095,9.304826,0.001159,none
3.020525,0.001361,1.112825,0.00095,9.30291,0.001214,none
3.018609,0.001262,1.11091,0.00088,9.299079,0.001156,none
3.016694,0.001302,1.11091,0.00088,9.300995,0.001115,none
3.009033,0.001684,1.11091,0.00088,9.300995,0.001115,none
3.005202,0.002124,1.11091,0.00088,9.297164,0.001042,none
3.003287,0.002407,1.11474,0.000866,9.295249,0.001068,none
2.99754,0.00321,1.116656,0.000921,9.293333,0.000939,none
2.995625,0.003316,1.124317,0.001361,9.293333,0.000939,none
3.001371,0.003856,1.128148,0.001244,9.295249,0.001068,none
3.001371,0.003856,1.128148,0.001244,9.295249,0.001068,none
3.001371,0.003856,1.137725,0.001922,9.30291,0.001801,none
3.001371,0.003856,1.143471,0.002242,9.310572,0.001831,none
2.99371,0.004589,1.145386,0.002333,9.314402,0.002095,none
2.980302,0.008159,1.130063,0.009025,9.310572,0.002418,none
2.94391,0.029976,1.116656,0.012954,9.289503,0.009318,none
2.894111,0.061262,1.128148,0.016212,9.281841,0.01014,none
2.844312,0.091403,1.11474,0.019062,9.27801,0.010507,none
2.794512,0.1204,1.08601,0.037167,9.283757,0.011046,none
2.748544,0.142764,1.064941,0.044552,9.297164,0.016157,none
2.712152,0.147713,1.043872,0.051049,9.323979,0.02838,none
2.685337,0.144529,1.022803,0.055044,9.354625,0.042937,none
2.662352,0.138894,1.003649,0.058639,9.38144,0.05208,none
2.641283,0.133607,0.988326,0.059813,9.402509,0.057447,none
2.627876,0.129781,0.971088,0.059912,9.425493,0.061409,none
2.62213,0.12715,0.948104,0.061761,9.452308,0.06675,none
2.620214,0.126112,0.932781,0.060059,9.473377,0.067517,none
2.620214,0.126112,0.927035,0.058199,9.481039,0.066108,none
2.620214,0.126112,0.917458,0.054218,9.482954,0.065664,none
2.614468,0.121193,0.909797,0.051782,9.4887,0.064729,none
2.608722,0.117528,0.904051,0.050099,9.502108,0.063317,none
2.591484,0.108778,0.888728,0.043524,9.504023,0.063085,none
2.564669,0.097068,0.873405,0.037655,9.504023,0.063085,none
2.5436,0.092508,0.858082,0.032489,9.500192,0.064274,none
2.528277,0.091568,0.861913,0.032064,9.504023,0.062498,none
2.532108,0.090086,0.863828,0.03206,9.528923,0.045472,none
2.541684,0.083685,0.840844,0.018413,9.546161,0.038242,none
2.5436,0.081942,0.84659,0.019502,9.56723,0.031825,none
2.5436,0.081942,0.869574,0.013515,9.580638,0.030361,none
2.537854,0.088028,0.879151,0.011809,9.584468,0.030904,none
2.514869,0.109071,0.886812,0.010019,9.576807,0.028615,none
2.486139,0.126185,0.890643,0.00908,9.565315,0.024081,none
2.453578,0.141091,0.898304,0.0077,9.557653,0.021498,none
2.422932,0.152009,0.907881,0.007645,9.553823,0.020456,none
2.474647,0.225605,0.940442,0.021054,9.601707,0.080897,none
