timestamp,meanLeft,meanRight,varS1,varS2,varS3,varS4,varS5,varS6,varS7,varS8,varS9,varS10,varS11,varS12,varS13,varS14,varS15,varS16,class
8372,831,904,82508.76,95018.94,36848.68,144336.64,16968.4,14409.46,23169.8,36841.02,7704.88,14146.78,14146.78,14146.78,14146.78,14146.78,14146.78,14146.78,squeeze
8392,836,907,83749.54,96144,34954.08,143598.94,17273.96,14397.46,23857.3,34954.08,7680.82,13446.76,13446.76,13446.76,13446.76,13446.76,13446.76,13446.76,squeeze
8413,841,910,84687.6,96751.3,33109.48,142522.52,17525.74,14400.56,24458.08,33109.48,7712.92,12760,12760,12760,12760,12760,12760,12760,squeeze
8434,847,914,85477.5,96964.48,30961.96,141528.2,17633.52,14288.96,24982.06,30961.96,7751.8,11872.32,11872.32,11872.32,11872.32,11872.32,11872.32,11872.32,squeeze
8454,853,917,85772.84,96529.66,28886.44,140151.8,17696.4,14172.88,25427.26,28886.44,7857.1,11227.56,11227.56,11227.56,11227.56,11227.56,11227.56,11227.56,squeeze
8476,859,921,85580.18,95648.44,26882.92,138443.14,17697.12,14044,25754.62,26882.92,7926.14,10395.88,10395.88,10395.88,10395.88,10395.88,10395.88,10395.88,squeeze
8497,865,924,84959.68,94294.9,24951.4,136417.36,17644.64,13877.68,25976.62,24951.4,8008.64,9793.12,9793.12,9793.12,9793.12,9793.12,9793.12,9793.12,squeeze
8518,871,928,83821.26,92595.22,23091.88,134131.12,17541.26,13678.62,26112.46,23091.88,8028.64,9017.44,9017.44,9017.44,9017.44,9017.44,9017.44,9017.44,squeeze
8538,878,932,82478.7,90734.84,21013.44,131925.74,17330.7,13357.66,26153.26,21013.44,8023.36,8273.76,8273.76,8273.76,8273.76,8273.76,8273.76,8273.76,squeeze
8559,884,936,80598.62,88409.24,19309.92,129081.52,17130.14,13109.26,26061.76,19309.92,7985.86,7562.08,7562.08,7562.08,7562.08,7562.08,7562.08,7562.08,squeeze
8579,890,940,78442.64,85858.3,17678.4,125974,16867.36,12826.24,25860.34,17678.4,7925.72,6882.4,6882.4,6882.4,6882.4,6882.4,6882.4,6882.4,squeeze
8600,897,944,76138.5,83207.74,15865.96,122882.52,16488.9,12430.42,25563.92,15865.96,7829.02,6234.72,6234.72,6234.72,6234.72,6234.72,6234.72,6234.72,squeeze
8620,903,948,73388.26,80060.78,14390.44,119188.44,16101.54,12089.36,25130.94,14390.44,7684,5619.04,5619.04,5619.04,5619.04,5619.04,5619.04,5619.04,squeeze
8640,910,952,70495.94,76747.12,12760,115436.24,15611.62,11628.14,24595.28,12760,7480,5035.36,5035.36,5035.36,5035.36,5035.36,5035.36,5035.36,squeeze
8660,917,956,67400.96,73157.78,11227.56,111387.86,15069.12,11128.2,23971.14,11227.56,7237.54,4483.68,4483.68,4483.68,4483.68,4483.68,4483.68,4483.68,squeeze
8682,923,961,64010.06,69209.36,9992.04,106793.3,14497.26,10660.98,23239.2,9992.04,6935.14,3839.08,3839.08,3839.08,3839.08,3839.08,3839.08,3839.08,squeeze
8703,930,965,60521.12,65175.32,8641.6,102162.6,13829.04,10093.06,22398.7,8641.6,6621.12,3359.4,3359.4,3359.4,3359.4,3359.4,3359.4,3359.4,squeeze
8723,937,969,56774.1,60904.4,7389.16,97209.82,13111.54,9505.28,21443.9,7389.16,6253.2,2911.72,2911.72,2911.72,2911.72,2911.72,2911.72,2911.72,squeeze
8743,943,973,52682.64,56348.08,6393.64,91795.02,12394.48,8947.3,20371.82,6393.64,5839.5,2496.04,2496.04,2496.04,2496.04,2496.04,2496.04,2496.04,squeeze
8764,950,977,48482.68,51676.7,5320.3,86325.82,11575.5,8296.8,19204.22,5326.1,5396.04,2114.18,2114.18,2114.18,2114.18,2114.18,2114.18,2114.18,squeeze
8785,956,982,44016.7,46701.76,4481.02,80350.86,10721.6,7661.7,17914.72,4486.34,4906.98,1679.38,1679.38,1679.38,1679.38,1679.38,1679.38,1679.38,squeeze
8805,963,986,39444.44,41569.78,3595.24,74268.52,9758.92,6939.12,16514.04,3597.62,4385.38,1367.54,1367.54,1367.54,1367.54,1367.54,1367.54,1367.54,squeeze
8825,970,990,34693.7,36245.88,2804.8,67908.42,8718.18,6189.66,14994.08,2806.9,3865.16,1087.7,1087.7,1087.7,1087.7,1087.7,1087.7,1087.7,squeeze
8845,977,994,29724.56,30731.58,2112.36,61245.54,7603.78,5413.32,13377.24,2114.18,3353.98,839.86,839.86,839.86,839.86,839.86,839.86,839.86,squeeze
8865,983,999,24464.88,25000.76,1596.84,54151.04,6463.88,4620.66,11623.08,1598.42,2783.98,575.06,575.06,575.06,575.06,575.06,575.06,575.06,squeeze
8885,990,1003,19001.94,19119.7,1086.4,46918.54,5239.3,3784.92,9786.56,1087.7,2185.02,399.22,399.22,399.22,399.22,399.22,399.22,399.22,squeeze
8906,997,1007,13363.78,13230.32,673.96,39433.02,3979.52,2953.5,7877.88,674.98,1543.26,255.38,255.38,255.38,255.38,255.38,255.38,255.38,squeeze
8926,1003,1011,7786.72,7447.52,398.44,31607.96,2708,2125.08,5897.7,399.22,872.06,143.54,143.54,143.54,143.54,143.54,143.54,143.54,squeeze
8947,1009,1015,3063.76,2631.76,194.92,23715.8,1479.44,1304.6,4005.36,195.46,304.04,63.7,63.7,63.7,63.7,63.7,63.7,63.7,squeeze
8967,1015,1018,299.74,155.2,63.4,16042.76,445.52,638.68,2312.72,63.7,82.16,24.82,24.82,24.82,24.82,24.82,24.82,24.82,none
8988,1018,1020,24.64,25,24.64,9381.52,48.46,225.04,1185.02,24.82,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,none
9008,1020,1022,8.8,9,8.9,4426.26,8.7,19.94,519.66,8.9,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,none
9028,1021,1022,3.88,4,3.94,1299.28,3.82,3.76,197.02,3.94,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,none
9049,1022,1022,0.96,1,0.98,270.78,0.94,0.92,6.72,1,0.98,1,1,1,1,1,1,1,none
9069,1022,1022,0.96,1,0.98,1.68,0.94,0.92,0.94,1,0.98,1,1,1,1,1,1,1,none
9090,1022,1022,0.96,1,0.98,0.98,0.94,0.92,0.94,1,0.98,1,1,1,1,1,1,1,none
9110,1022,1022,0.96,1,0.96,0.98,0.94,0.92,0.94,1,0.98,1,1,1,1,1,1,1,none
9131,1022,1022,0.96,1,0.96,0.98,0.94,0.94,0.94,1,0.98,1,1,1,1,1,1,1,none
9152,1022,1022,0.96,1,0.96,0.98,0.94,0.96,0.94,1,0.98,1,1,1,1,1,1,1,none
9172,1022,1022,0.96,1,0.96,0.98,0.94,0.94,0.94,1,0.98,1,1,1,1,1,1,1,none
9193,1022,1022,0.96,1,0.96,0.98,0.94,0.92,0.94,1,0.98,1,1,1,1,1,1,1,none
9213,1022,1022,0.96,1,0.96,1,0.94,0.92,0.94,1,0.98,1,1,1,1,1,1,1,none
9235,1022,1022,0.96,1,0.96,1,0.94,0.92,0.94,1,0.98,1,1,1,1,1,1,1,none
9255,1022,1022,0.96,1,0.96,1,0.94,0.92,0.94,1,0.98,1,1,1,1,1,1,1,none
9276,1022,1022,0.96,1,0.96,1,0.94,0.92,0.94,1,1,1,1,1,1,1,1,1,none
9298,1022,1022,0.96,1,0.96,1,0.94,0.92,0.94,1,1,1,1,1,1,1,1,1,none
9318,1022,1022,0.96,1,0.96,1,0.94,0.92,0.94,1,1,1,1,1,1,1,1,1,none
9338,1022,1022,0.96,1,0.96,1,0.94,0.92,0.94,1,1,1,1,1,1,1,1,1,none
9358,1022,1022,0.96,1,0.96,1,0.94,0.92,0.94,1,0.98,1,1,1,1,1,1,1,none
9378,1022,1022,0.96,1,0.96,1,0.94,0.92,0.94,1,0.96,1,1,1,1,1,1,1,none
9398,1022,1022,0.96,1,0.96,1,0.94,0.92,0.96,1,0.96,1,1,1,1,1,1,1,none
9418,1022,1022,0.96,1,0.96,1,0.94,0.92,0.96,1,0.96,1,1,1,1,1,1,1,none
9440,1022,1022,0.96,1,0.96,1,0.94,0.92,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,none
9460,1022,1022,0.96,1,0.96,1,0.96,0.9,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,none
9480,1022,1022,0.96,1,0.96,1,0.96,0.9,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,none
9501,1022,1022,0.96,1,0.96,1,0.96,0.9,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,none
9521,1022,1022,0.96,1,0.96,1,0.96,0.9,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,none
9542,1022,1022,0.96,1,0.96,1,0.96,0.9,0.96,0.98,0.96,0.98,0.98,0.98,0.98,0.98,0.98,0.98,none
9562,1022,1022,0.96,1,0.96,1,0.94,0.9,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,none
9582,1022,1022,0.96,1,0.96,1,0.94,0.9,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,none
9603,1022,1022,0.96,1,0.96,1,0.94,0.9,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,none
9623,1022,1022,0.96,1,0.96,1,0.94,0.9,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,none
