timestamp,meanLeft,meanRight,varS1,varS2,varS3,varS4,varS5,varS6,varS7,varS8,varS9,varS10,varS11,varS12,varS13,varS14,varS15,varS16
14602,1022,1022,1.0,0.96,0.92,1.0,0.94,0.98,0.96,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14624,1022,1022,1.0,0.98,0.92,1.0,0.94,0.98,0.96,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14645,1022,1022,1.0,0.98,0.92,1.0,0.94,0.98,0.94,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14665,1022,1022,1.0,0.98,0.92,1.0,0.94,0.98,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14687,1022,1022,1.0,0.98,0.92,1.0,0.94,0.98,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14707,1022,1022,1.0,0.96,0.92,1.0,0.94,0.98,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14727,1022,1022,1.0,0.96,0.94,1.0,0.94,0.98,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14748,1022,1022,1.0,0.98,0.94,1.0,0.96,0.98,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14771,1022,1022,1.0,0.98,0.92,1.0,0.96,0.98,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14791,1022,1022,1.0,0.98,0.92,1.0,0.94,0.98,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14812,1022,1022,1.0,0.98,0.92,1.0,0.94,0.98,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14832,1022,1022,1.0,0.98,0.92,1.0,0.94,0.98,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14852,1022,1022,1.0,0.98,0.92,1.0,0.94,0.98,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14872,1022,1022,1.0,0.98,0.92,1.0,0.94,0.98,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14892,1022,1022,1.0,0.98,0.92,1.0,0.94,0.98,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14912,1022,1022,1.0,0.98,0.92,1.0,0.94,0.98,0.92,0.96,0.92,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14933,1022,1022,1.0,0.98,0.92,1.0,0.94,0.98,0.92,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14954,1022,1022,1.0,0.98,0.92,1.0,0.94,0.98,0.92,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14974,1022,1022,1.0,0.98,0.92,1.0,0.94,0.98,0.92,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
14994,1022,1022,1.0,0.98,0.92,1.0,0.94,0.98,0.9,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15014,1022,1022,1.0,0.98,0.92,1.0,0.94,0.98,0.88,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
15035,1022,1022,1.0,0.98,0.92,1.0,0.94,0.98,0.88,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
15057,1022,1022,1.0,0.96,0.92,1.0,0.94,0.98,0.88,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15077,1022,1022,1.0,0.96,0.92,1.0,0.92,1.0,0.88,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15098,1022,1022,1.0,0.96,0.92,1.0,0.92,1.0,0.88,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15119,1022,1022,1.0,0.96,0.92,1.0,0.94,1.0,0.88,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15140,1022,1022,1.0,0.96,0.92,1.0,0.94,1.0,0.88,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15161,1022,1022,1.0,0.96,0.92,0.98,0.94,1.0,0.88,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15182,1022,1022,1.0,0.96,0.92,0.98,0.94,1.0,0.88,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15204,1022,1022,1.0,0.96,0.92,0.98,0.94,1.0,0.88,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15224,1022,1022,1.0,0.96,0.92,0.98,0.94,1.0,0.88,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15246,1022,1022,1.0,0.96,0.92,0.98,0.94,1.0,0.88,0.96,0.94,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15266,1022,1022,1.0,0.96,0.92,0.98,0.94,1.0,0.88,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15287,1022,1022,1.0,0.96,0.92,0.98,0.94,1.0,0.88,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15308,1022,1022,1.0,0.96,0.92,0.98,0.94,1.0,0.88,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15330,1022,1022,1.0,0.96,0.92,0.98,0.94,1.0,0.9,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15352,1022,1022,1.0,0.96,0.92,0.98,0.94,1.0,0.92,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,
15372,1022,1022,1.0,0.96,0.92,0.98,0.94,1.0,0.92,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
15392,1022,1022,1.0,0.96,0.9,0.98,0.94,0.98,0.92,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
15413,1022,1022,1.0,0.96,0.9,0.98,0.92,0.98,0.92,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
15433,1022,1022,0.98,0.96,0.9,0.98,0.9,0.98,0.92,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
15455,1022,1022,0.96,0.96,0.92,0.98,0.9,0.98,0.92,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
15476,1022,1022,0.96,0.96,0.92,0.98,0.9,0.98,0.92,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
15496,1022,1022,0.96,0.96,0.92,0.98,0.9,0.98,0.92,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
15518,1022,1022,0.96,0.96,0.92,0.98,0.9,0.98,0.92,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
15538,1022,1022,0.96,0.96,0.92,0.98,0.9,0.98,0.92,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
15559,1022,1022,0.96,0.96,0.92,0.98,0.9,0.98,0.92,0.94,0.98,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
15579,1022,1022,0.96,0.96,0.92,0.98,0.9,0.98,0.92,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
15600,1022,1022,0.96,0.96,0.92,0.98,0.9,0.98,0.92,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
15621,1022,1022,0.96,0.96,0.9,0.98,0.9,0.98,0.92,0.94,0.96,0.94,0.94,0.94,0.94,0.94,0.94,0.94,
