id,value,timestamp
1,1023,10473
2,1023,10473
3,1023,10473
4,1023,10473
5,1023,10473
6,1023,10473
7,1023,10473
8,1023,10473
9,1023,10473
10,1023,10473
11,1023,10473
12,1023,10473
13,1023,10473
14,1023,10473
15,1023,10473
16,1023,10473
1,1023,10473
2,1023,10473
3,1023,10473
4,1023,10473
5,1023,10473
6,1023,10473
7,1023,10473
8,1023,10473
9,1023,10473
10,1023,10473
11,1023,10473
12,1023,10473
13,1023,10473
14,1023,10473
15,1023,10473
16,1023,10473
1,1023,10473
2,1023,10473
3,1023,10473
4,1023,10473
5,1023,10473
6,1023,10473
7,1023,10473
8,1023,10473
9,1023,10473
10,1023,10473
11,1023,10473
12,1023,10473
13,1023,10473
14,1023,10473
15,1023,10473
16,1023,10473
1,1023,10473
2,1023,10473
3,1023,10473
4,1023,10473
5,1023,10473
6,1023,10473
7,1023,10473
8,1023,10473
9,1023,10473
10,1023,10473
11,1023,10473
12,1023,10473
13,1023,10473
14,1023,10474
15,1023,10474
16,1023,10474
1,1023,10474
2,1023,10474
3,1023,10474
4,1023,10474
5,1023,10474
6,1023,10474
7,1023,10474
8,1023,10474
9,1023,10474
10,1023,10474
11,1023,10474
12,1023,10474
13,1023,10474
14,1023,10474
15,1023,10474
16,1023,10474
1,1023,10474
2,1023,10474
3,1023,10474
4,1023,10474
5,1023,10474
6,1023,10474
7,1023,10474
8,1023,10474
9,1023,10474
10,1023,10474
11,1023,10474
12,1023,10474
13,1023,10474
14,1023,10474
15,1023,10474
16,1023,10474
1,1023,10474
2,1023,10474
3,1023,10474
4,1023,10474
5,1023,10474
6,1023,10474
7,1023,10474
8,1023,10474
9,1023,10474
10,1023,10474
11,1023,10474
12,1023,10474
13,1023,10474
14,1023,10474
15,1023,10474
16,1023,10474
1,1023,10474
2,1023,10474
3,1023,10474
4,1023,10474
5,1023,10474
6,1023,10474
7,1023,10474
8,1023,10474
9,1023,10474
10,1023,10474
11,1023,10474
12,1023,10474
13,1023,10474
14,1023,10474
15,1023,10474
16,1023,10474
1,1023,10474
2,1023,10474
3,1023,10474
4,1023,10474
5,1023,10474
6,1023,10474
7,1023,10474
8,1023,10474
9,1023,10474
10,1023,10474
11,1023,10474
12,1023,10474
13,1023,10474
14,1023,10474
15,1023,10474
16,1023,10474
1,1023,10474
2,1023,10474
3,1023,10474
4,1023,10474
5,1023,10474
6,1023,10475
7,1023,10475
8,1023,10475
9,1023,10475
10,1023,10475
11,1023,10475
12,1023,10475
13,1023,10475
14,1023,10475
15,1023,10475
16,1023,10475
1,1023,10475
2,1023,10475
3,1023,10475
4,1023,10475
5,1023,10475
6,1023,10475
7,1023,10475
8,1023,10475
9,1023,10475
10,1023,10475
11,1023,10475
12,1023,10475
13,1023,10475
14,1023,10475
15,1023,10475
16,1023,10475
1,1023,10475
2,1023,10475
3,1023,10475
4,1023,10475
5,1023,10475
6,1023,10475
7,1023,10475
8,1023,10475
9,1023,10475
10,1023,10475
11,1023,10475
12,1023,10475
13,1023,10475
14,1023,10475
15,1023,10475
16,1023,10475
1,1023,10475
2,1023,10475
3,1023,10475
4,1023,10475
5,1023,10475
6,1023,10475
7,1023,10475
8,1023,10475
9,1023,10475
10,1023,10475
11,1023,10475
12,1023,10475
13,1023,10475
14,1023,10475
15,1023,10475
16,1023,10475
1,1023,10475
2,1023,10475
3,1023,10475
4,1023,10475
5,1023,10475
6,1023,10475
7,1023,10475
8,1023,10476
9,1023,10476
10,1023,10476
11,1023,10476
12,1023,10476
13,1023,10476
14,1023,10476
15,1023,10476
16,1023,10476
1,1023,10476
2,1023,10476
3,1023,10476
4,1023,10476
5,1023,10476
6,1023,10476
7,1023,10476
8,1023,10476
9,1023,10476
10,1023,10476
11,1023,10476
12,1023,10476
13,1023,10476
14,1023,10476
15,1023,10476
16,1023,10476
1,1023,10476
2,1023,10476
3,1023,10476
4,1023,10476
5,1023,10476
6,1023,10476
7,1023,10476
8,1023,10476
9,1023,10476
10,1023,10476
11,1023,10476
12,1023,10476
13,1023,10476
14,1023,10476
15,1023,10476
16,1023,10476
1,1023,10476
2,1023,10476
3,1023,10476
4,1023,10476
5,1023,10476
6,1023,10476
7,1023,10476
8,1023,10476
9,1023,10476
10,1023,10476
11,1023,10476
12,1023,10476
13,1023,10476
14,1023,10476
15,1023,10476
16,1023,10476
1,1023,10476
2,1023,10476
3,1023,10476
4,1023,10476
5,1023,10476
6,1023,10476
7,1023,10476
8,1023,10476
9,1023,10477
10,1023,10477
11,1023,10477
12,1023,10477
13,1023,10477
14,1023,10477
15,1023,10477
16,1023,10477
1,1023,10477
2,1023,10477
3,1023,10477
4,1023,10477
5,1023,10477
6,1023,10477
7,1023,10477
8,1023,10477
9,1023,10477
10,1023,10477
11,1023,10477
12,1023,10477
13,1023,10477
14,1023,10477
15,1023,10477
16,1023,10477
1,1023,10477
2,1023,10477
3,1023,10477
4,1023,10477
5,1023,10477
6,1023,10477
7,1023,10477
8,1023,10477
9,1023,10477
10,1023,10477
11,1023,10477
12,1023,10477
13,1023,10477
14,1023,10477
15,1023,10477
16,1023,10477
1,1023,10477
2,1023,10477
3,1023,10477
4,1023,10477
5,1023,10477
6,1023,10477
7,1023,10477
8,1023,10477
9,1023,10477
10,1023,10477
11,1023,10477
12,1023,10477
13,1023,10477
14,1023,10477
15,1023,10477
16,1023,10477
1,1023,10477
2,1023,10477
3,1023,10477
4,1023,10477
5,1023,10477
6,1023,10477
7,1023,10477
8,1023,10477
9,1023,10477
10,1023,10478
11,1023,10478
12,1023,10478
13,1023,10478
14,1023,10478
15,1023,10478
16,1023,10478
1,1023,10478
2,1023,10478
3,1023,10478
4,1023,10478
5,1023,10478
6,1023,10478
7,1023,10478
8,1023,10478
9,1023,10478
10,1023,10478
11,1023,10478
12,1023,10478
13,1023,10478
14,1023,10478
15,1023,10478
16,1023,10478
1,1023,10478
2,1023,10478
3,1023,10478
4,1023,10478
5,1023,10478
6,1023,10478
7,1023,10478
8,1023,10478
9,1023,10478
10,1023,10478
11,1023,10478
12,1023,10478
13,1023,10478
14,1023,10478
15,1023,10478
16,1023,10478
1,1023,10478
2,1023,10478
3,1023,10478
4,1023,10478
5,1023,10478
6,1023,10478
7,1023,10478
8,1023,10478
9,1023,10478
10,1023,10478
11,1023,10478
12,1023,10478
13,1023,10478
14,1023,10478
15,1023,10478
16,1023,10478
1,1023,10478
2,1023,10478
3,1023,10478
4,1023,10478
5,1023,10478
6,1023,10478
7,1023,10478
8,1023,10478
9,1023,10478
10,1023,10479
11,1023,10479
12,1023,10479
13,1023,10479
14,1023,10479
15,1023,10479
16,1023,10479
1,1023,10479
2,1023,10479
3,1023,10479
4,1023,10479
5,1023,10479
6,1023,10479
7,1023,10479
8,1023,10479
9,1023,10484
10,1023,10484
11,1023,10484
12,1023,10484
13,1023,10484
14,1023,10484
15,1023,10484
16,1023,10484
1,1023,10484
2,1023,10484
3,1023,10484
4,1023,10484
5,1023,10484
6,1023,10484
7,1023,10484
8,1023,10484
9,1023,10484
10,1023,10484
11,1023,10484
12,1023,10484
13,1023,10484
14,1023,10484
15,1023,10484
16,1023,10484
1,1023,10484
2,1023,10484
3,1023,10484
4,1023,10484
5,1023,10484
6,1023,10485
7,1023,10485
8,1023,10485
9,1023,10485
10,1023,10485
11,1023,10485
12,1023,10485
13,1023,10485
14,1023,10485
15,1023,10485
16,1023,10485
1,1023,10485
2,1023,10485
3,1023,10485
4,1023,10485
5,1023,10485
6,1023,10485
7,1023,10485
8,1023,10485
9,1023,10485
10,1023,10485
11,1023,10485
12,1023,10485
13,1023,10485
14,1023,10485
15,1023,10485
16,1023,10485
1,1023,10485
2,1023,10485
3,1023,10485
4,1023,10485
5,1023,10485
6,1023,10485
7,1023,10485
8,1023,10485
9,1023,10485
10,1023,10485
11,1023,10485
12,1023,10485
13,1023,10485
14,1023,10485
15,1023,10485
16,1023,10485
1,1023,10485
2,1023,10485
3,1023,10485
4,1023,10485
5,1023,10485
6,1023,10485
7,1023,10485
8,1023,10486
9,1023,10486
10,1023,10486
11,1023,10486
12,1023,10486
13,1023,10486
14,1023,10486
15,1023,10486
16,1023,10486
1,1023,10486
2,1023,10486
3,1023,10486
4,1023,10486
5,1023,10486
6,1023,10486
7,1023,10486
8,1023,10486
9,1023,10486
10,1023,10486
11,1023,10486
12,1023,10486
13,1023,10486
14,1023,10486
15,1023,10486
16,1023,10486
1,1023,10486
2,1023,10486
3,1023,10486
4,1023,10486
5,1023,10486
6,1023,10486
7,1023,10486
8,1023,10486
9,1023,10486
10,1023,10486
11,1023,10486
12,1023,10486
13,1023,10486
14,1023,10486
15,1023,10486
16,1023,10486
1,1023,10486
2,1023,10486
3,1023,10486
4,1023,10486
5,1023,10486
6,1023,10486
7,1023,10486
8,1023,10486
9,1023,10486
10,1023,10486
11,1023,10486
12,1023,10486
13,1023,10486
14,1023,10486
15,1023,10486
16,1023,10486
1,1023,10486
2,1023,10486
3,1023,10486
4,1023,10486
5,1023,10486
6,1023,10486
7,1023,10486
8,1023,10486
9,1023,10486
10,1023,10486
11,1023,10486
12,1023,10486
13,1023,10486
14,1023,10486
15,1023,10487
16,1023,10487
1,1023,10487
2,1023,10487
3,1023,10487
4,1023,10487
5,1023,10487
6,1023,10487
7,1023,10487
8,1023,10487
9,1023,10487
10,1023,10487
11,1023,10487
12,1023,10487
13,1023,10487
14,1023,10487
15,1023,10487
16,1023,10487
1,1023,10487
2,1023,10487
