id,value,timestamp
1,1023,13664
2,1023,13664
3,1023,13664
4,1023,13664
5,1023,13664
6,1023,13664
7,889,13664
8,1023,13664
9,1023,13664
10,1023,13664
11,1023,13664
12,1023,13664
13,1023,13664
14,1023,13664
15,1023,13664
16,1023,13664
1,1023,13664
2,1023,13664
3,1023,13664
4,1023,13664
5,1023,13664
6,1023,13664
7,889,13664
8,1023,13664
9,1023,13664
10,1023,13664
11,1023,13664
12,1023,13664
13,1023,13664
14,1023,13664
15,1023,13664
16,1023,13664
1,1023,13664
2,1023,13664
3,1023,13664
4,1023,13664
5,1023,13664
6,1023,13664
7,889,13664
8,1023,13664
9,1023,13664
10,1023,13664
11,1023,13664
12,1023,13664
13,1023,13664
14,1023,13665
15,1023,13665
16,1023,13665
1,1023,13665
2,1023,13665
3,1023,13665
4,1023,13665
5,1023,13665
6,1023,13665
7,889,13665
8,1023,13665
9,1023,13665
10,1023,13665
11,1023,13665
12,1023,13665
13,1023,13665
14,1023,13665
15,1023,13665
16,1023,13665
1,1023,13665
2,1023,13665
3,1023,13665
4,1023,13665
5,1023,13665
6,1023,13665
7,889,13665
8,1023,13665
9,1023,13665
10,1023,13665
11,1023,13665
12,1023,13665
13,1023,13665
14,1023,13665
15,1023,13665
16,1023,13665
1,1023,13665
2,1023,13665
3,1023,13665
4,1023,13665
5,1023,13665
6,1023,13665
7,889,13665
8,1023,13665
9,1023,13665
10,1023,13665
11,1023,13665
12,1023,13665
13,1023,13665
14,1023,13665
15,1023,13665
16,1023,13665
1,1023,13665
2,1023,13665
3,1023,13665
4,1023,13665
5,1023,13665
6,1023,13665
7,889,13665
8,1023,13665
9,1023,13665
10,1023,13665
11,1023,13665
12,1023,13665
13,1023,13665
14,1023,13665
15,1023,13665
16,1023,13665
1,1023,13665
2,1023,13665
3,1023,13665
4,1023,13665
5,1023,13665
6,1023,13665
7,889,13665
8,1023,13665
9,1023,13665
10,1023,13665
11,1023,13665
12,1023,13665
13,1023,13665
14,1023,13665
15,1023,13665
16,1023,13665
1,1023,13665
2,1023,13665
3,1023,13665
4,1023,13665
5,1023,13665
6,1023,13665
7,889,13666
8,1023,13666
9,1023,13666
10,1023,13666
11,1023,13666
12,1023,13666
13,1023,13666
14,1023,13666
15,1023,13666
16,1023,13666
1,1023,13666
2,1023,13666
3,1023,13666
4,1023,13666
5,1023,13666
6,1023,13666
7,889,13666
8,1023,13666
9,1023,13666
10,1023,13666
11,1023,13666
12,1023,13666
13,1023,13666
14,1023,13666
15,1023,13666
16,1023,13666
1,1023,13666
2,1023,13666
3,1023,13666
4,1023,13666
5,1023,13666
6,1023,13666
7,889,13666
8,1023,13666
9,1023,13666
10,1023,13666
11,1023,13666
12,1023,13666
13,1023,13666
14,1023,13666
15,1023,13666
16,1023,13666
1,1023,13666
2,1023,13666
3,1023,13666
4,1023,13666
5,1023,13666
6,1023,13666
7,889,13666
8,1023,13666
9,1023,13666
10,1023,13666
11,1023,13666
12,1023,13666
13,1023,13666
14,1023,13666
15,1023,13666
16,1023,13666
1,1023,13666
2,1023,13666
3,1023,13666
4,1023,13666
5,1023,13666
6,1023,13666
7,889,13666
8,1023,13666
9,1023,13666
10,1023,13666
11,1023,13666
12,1023,13666
13,1023,13666
14,1023,13666
15,1023,13666
16,1023,13666
1,1023,13666
2,1023,13666
3,1023,13666
4,1023,13666
5,1023,13667
6,1023,13667
7,889,13667
8,1023,13667
9,1023,13667
10,1023,13667
11,1023,13667
12,1023,13667
13,1023,13667
14,1023,13667
15,1023,13667
16,1023,13667
1,1023,13667
2,1023,13667
3,1023,13667
4,1023,13667
5,1023,13667
6,1023,13667
7,889,13667
8,1023,13667
9,1023,13667
10,1023,13667
11,1023,13667
12,1023,13667
13,1023,13667
14,1023,13667
15,1023,13667
16,1023,13667
1,1023,13667
2,1023,13667
3,1023,13667
4,1023,13667
5,1023,13667
6,1023,13667
7,889,13667
8,1023,13667
9,1023,13667
10,1023,13667
11,1023,13667
12,1023,13667
13,1023,13667
14,1023,13667
15,1023,13667
16,1023,13667
1,1023,13667
2,1023,13667
3,1023,13667
4,1023,13667
5,1023,13667
6,1023,13667
7,890,13667
8,1023,13667
9,1023,13667
10,1023,13667
11,1023,13667
12,1023,13667
13,1023,13667
14,1023,13667
15,1023,13667
16,1023,13667
1,1023,13667
2,1023,13667
3,1023,13667
4,1023,13667
5,1023,13667
6,1023,13667
7,890,13667
8,1023,13667
9,1023,13667
10,1023,13667
11,1023,13667
12,1023,13667
13,1023,13667
14,1023,13667
15,1023,13668
16,1023,13668
1,1023,13668
2,1023,13668
3,1023,13668
4,1023,13668
5,1023,13668
6,1023,13668
7,890,13668
8,1023,13668
9,1023,13668
10,1023,13668
11,1023,13668
12,1023,13668
13,1023,13668
14,1023,13668
15,1023,13668
16,1023,13668
1,1023,13668
2,1023,13668
3,1023,13668
4,1023,13668
5,1023,13668
6,1023,13668
7,890,13668
8,1023,13668
9,1023,13668
10,1023,13668
11,1023,13668
12,1023,13668
13,1023,13668
14,1023,13668
15,1023,13668
16,1023,13668
1,1023,13668
2,1023,13668
3,1023,13668
4,1023,13668
5,1023,13668
6,1023,13668
7,890,13668
8,1023,13668
9,1023,13668
10,1023,13668
11,1023,13668
12,1023,13668
13,1023,13668
14,1023,13668
15,1023,13668
16,1023,13668
1,1023,13668
2,1023,13668
3,1023,13668
4,1023,13668
5,1023,13668
6,1023,13668
7,890,13668
8,1023,13668
9,1023,13668
10,1023,13668
11,1023,13668
12,1023,13668
13,1023,13668
14,1023,13668
15,1023,13668
16,1023,13668
1,1023,13668
2,1023,13668
3,1023,13668
4,1023,13668
5,1023,13668
6,1023,13668
7,890,13669
8,1023,13669
9,1023,13669
10,1023,13669
11,1023,13669
12,1023,13669
13,1023,13669
14,1023,13669
15,1023,13669
16,1023,13669
1,1023,13669
2,1023,13669
3,1023,13669
4,1023,13669
5,1023,13669
6,1023,13669
7,890,13669
8,1023,13669
9,1023,13669
10,1023,13669
11,1023,13669
12,1023,13669
13,1023,13669
14,1023,13669
15,1023,13669
16,1023,13669
1,1023,13669
2,1023,13669
3,1023,13669
4,1023,13669
5,1023,13669
6,1023,13669
7,890,13669
8,1023,13669
9,1023,13669
10,1023,13669
11,1023,13669
12,1023,13669
13,1023,13669
14,1023,13669
15,1023,13669
16,1023,13669
1,1023,13669
2,1023,13669
3,1023,13669
4,1023,13669
5,1023,13669
6,1023,13669
7,890,13669
8,1023,13669
9,1023,13669
10,1023,13669
11,1023,13669
12,1023,13669
13,1023,13669
14,1023,13669
15,1023,13669
16,1023,13669
1,1023,13669
2,1023,13669
3,1023,13669
4,1023,13669
5,1023,13669
6,1023,13669
7,890,13669
8,1023,13669
9,1023,13669
10,1023,13670
11,1023,13670
12,1023,13670
13,1023,13670
14,1023,13670
15,1023,13670
16,1023,13670
1,1023,13670
2,1023,13670
3,1023,13670
4,1023,13670
5,1023,13670
6,1023,13670
