id,value,timestamp
1,1023,7210
2,1023,7210
3,1023,7210
4,1023,7210
5,1023,7210
6,907,7210
7,1023,7210
8,944,7210
9,1023,7210
10,1023,7210
11,1023,7210
12,1023,7210
13,1023,7210
14,1023,7210
15,1023,7210
16,1023,7210
1,1023,7210
2,1023,7210
3,1023,7210
4,1023,7210
5,1023,7210
6,907,7210
7,1023,7210
8,944,7210
9,1023,7210
10,1023,7210
11,1023,7210
12,1023,7210
13,1023,7210
14,1023,7210
15,1023,7210
16,1023,7210
1,1023,7210
2,1023,7210
3,1023,7210
4,1023,7210
5,1023,7210
6,907,7210
7,1023,7210
8,944,7211
9,1023,7211
10,1023,7211
11,1023,7211
12,1023,7211
13,1023,7211
14,1023,7211
15,1023,7211
16,1023,7211
1,1023,7211
2,1023,7211
3,1023,7211
4,1023,7211
5,1023,7211
6,907,7211
7,1023,7211
8,944,7211
9,1023,7211
10,1023,7211
11,1023,7211
12,1023,7211
13,1023,7211
14,1023,7211
15,1023,7211
16,1023,7211
1,1023,7211
2,1023,7211
3,1023,7211
4,1023,7211
5,1023,7211
6,907,7211
7,1023,7211
8,944,7211
9,1023,7211
10,1023,7211
11,1023,7211
12,1023,7211
13,1023,7211
14,1023,7211
15,1023,7211
16,1023,7211
1,1023,7211
2,1023,7211
3,1023,7211
4,1023,7211
5,1023,7211
6,907,7211
7,1023,7211
8,944,7211
9,1023,7211
10,1023,7211
11,1023,7211
12,1023,7211
13,1023,7211
14,1023,7211
15,1023,7211
16,1023,7211
1,1023,7211
2,1023,7211
3,1023,7211
4,1023,7211
5,1023,7211
6,907,7211
7,1023,7211
8,944,7211
9,1023,7211
10,1023,7211
11,1023,7211
12,1023,7211
13,1023,7211
14,1023,7211
15,1023,7211
16,1023,7211
1,1023,7211
2,1023,7211
3,1023,7211
4,1023,7211
5,1023,7211
6,907,7211
7,1023,7211
8,944,7211
9,1023,7211
10,1023,7211
11,1023,7212
12,1023,7212
13,1023,7212
14,1023,7212
15,1023,7212
16,1023,7212
1,1023,7212
2,1023,7212
3,1023,7212
4,1023,7212
5,1023,7212
6,907,7212
7,1023,7212
8,944,7212
9,1023,7212
10,1023,7212
11,1023,7212
12,1023,7212
13,1023,7212
14,1023,7212
15,1023,7212
16,1023,7212
1,1023,7212
2,1023,7212
3,1023,7212
4,1023,7212
5,1023,7212
6,907,7212
7,1023,7212
8,944,7212
9,1023,7212
10,1023,7212
11,1023,7212
12,1023,7212
13,1023,7212
14,1023,7212
15,1023,7212
16,1023,7212
1,1023,7212
2,1023,7212
3,1023,7212
4,1023,7212
5,1023,7212
6,907,7212
7,1023,7212
8,944,7212
9,1023,7212
10,1023,7212
11,1023,7212
12,1023,7212
13,1023,7212
14,1023,7212
15,1023,7212
16,1023,7212
1,1023,7212
2,1023,7212
3,1023,7212
4,1023,7212
5,1023,7212
6,907,7212
7,1023,7212
8,944,7212
9,1023,7212
10,1023,7212
11,1023,7212
12,1023,7212
13,1023,7212
14,1023,7212
15,1023,7212
16,1023,7212
1,1023,7212
2,1023,7212
3,1023,7212
4,1023,7212
5,1023,7212
6,907,7212
7,1023,7212
8,944,7212
9,1023,7212
10,1023,7213
11,1023,7213
12,1023,7213
13,1023,7213
14,1023,7213
15,1023,7213
16,1023,7213
1,1023,7213
2,1023,7213
3,1023,7213
4,1023,7213
5,1023,7213
6,907,7213
7,1023,7213
8,944,7213
9,1023,7213
10,1023,7213
11,1023,7213
12,1023,7213
13,1023,7213
14,1023,7213
15,1023,7213
16,1023,7213
1,1023,7213
2,1023,7213
3,1023,7213
4,1023,7213
5,1023,7213
6,907,7213
7,1023,7213
8,944,7213
9,1023,7213
10,1023,7213
11,1023,7213
12,1023,7213
13,1023,7213
14,1023,7213
15,1023,7213
16,1023,7213
1,1023,7213
2,1023,7213
3,1023,7213
4,1023,7213
5,1023,7213
6,907,7213
7,1023,7213
8,944,7213
9,1023,7213
10,1023,7213
11,1023,7213
12,1023,7213
13,1023,7213
14,1023,7213
15,1023,7213
16,1023,7213
1,1023,7213
2,1023,7213
3,1023,7213
4,1023,7213
5,1023,7213
6,907,7213
7,1023,7213
8,944,7213
9,1023,7213
10,1023,7213
11,1023,7213
12,1023,7213
13,1023,7213
14,1023,7213
15,1023,7213
16,1023,7213
1,1023,7213
2,1023,7213
3,1023,7213
4,1023,7213
5,1023,7213
6,907,7213
7,1023,7213
8,944,7214
9,1023,7214
10,1023,7214
11,1023,7214
12,1023,7214
13,1023,7214
14,1023,7214
15,1023,7214
16,1023,7214
1,1023,7214
2,1023,7214
3,1023,7214
4,1023,7214
5,1023,7214
6,907,7214
7,1023,7214
8,944,7214
9,1023,7214
10,1023,7214
11,1023,7214
12,1023,7214
13,1023,7214
14,1023,7214
15,1023,7214
16,1023,7214
1,1023,7214
2,1023,7214
3,1023,7214
4,1023,7214
5,1023,7214
6,907,7214
7,1023,7214
8,944,7214
9,1023,7214
10,1023,7214
11,1023,7214
12,1023,7214
13,1023,7214
14,1023,7214
15,1023,7214
16,1023,7214
1,1023,7214
2,1023,7214
3,1023,7214
4,1023,7214
5,1023,7214
6,907,7214
7,1023,7214
