id,value,timestamp
1,1023,10955
2,1023,10955
3,1023,10955
4,1023,10955
5,1023,10955
6,1023,10955
7,1023,10955
8,1023,10955
9,1023,10955
10,1023,10955
11,1023,10955
12,1023,10955
13,1023,10955
14,1023,10955
15,1023,10955
16,1023,10955
1,1023,10955
2,1023,10955
3,1023,10955
4,1023,10955
5,1023,10955
6,1023,10955
7,1023,10955
8,1023,10955
9,1023,10955
10,1023,10955
11,1023,10955
12,1023,10955
13,1023,10955
14,1023,10955
15,1023,10955
16,1023,10955
1,1023,10955
2,1023,10955
3,1023,10955
4,1023,10955
5,1023,10955
6,1023,10956
7,1023,10956
8,1023,10956
9,1023,10956
10,1023,10956
11,1023,10956
12,1023,10956
13,1023,10956
14,1023,10956
15,1023,10956
16,1023,10956
1,1023,10956
2,1023,10956
3,1023,10956
4,1023,10956
5,1023,10956
6,1023,10956
7,1023,10956
8,1023,10956
9,1023,10956
10,1023,10956
11,1023,10956
12,1023,10956
13,1023,10956
14,1023,10956
15,1023,10956
16,1023,10956
1,1023,10956
2,1023,10956
3,1023,10956
4,1023,10956
5,1023,10956
6,1023,10956
7,1023,10956
8,1023,10956
9,1023,10956
10,1023,10956
11,1023,10956
12,1023,10956
13,1023,10956
14,1023,10956
15,1023,10956
16,1023,10956
1,1023,10956
2,1023,10956
3,1023,10956
4,1023,10956
5,1023,10956
6,1023,10956
7,1023,10956
8,1023,10956
9,1023,10956
10,1023,10956
11,1023,10956
12,1023,10956
13,1023,10956
14,1023,10956
15,1023,10956
16,1023,10956
1,1023,10956
2,1023,10956
3,1023,10956
4,1023,10956
5,1023,10956
6,1023,10956
7,1023,10956
8,1023,10956
9,1023,10956
10,1023,10956
11,1023,10956
12,1023,10956
13,1023,10956
14,1023,10956
15,1023,10956
16,1023,10956
1,1023,10956
2,1023,10956
3,1023,10956
4,1023,10956
5,1023,10956
6,1023,10956
7,1023,10956
8,1023,10956
9,1023,10957
10,1023,10957
11,1023,10957
12,1023,10957
13,1023,10957
14,1023,10957
15,1023,10957
16,1023,10957
1,1023,10957
2,1023,10957
3,1023,10957
4,1023,10957
5,1023,10957
6,1023,10957
7,1023,10957
8,1023,10957
9,1023,10957
10,1023,10957
11,1023,10957
12,1023,10957
13,1023,10957
14,1023,10957
15,1023,10957
16,1023,10957
1,1023,10957
2,1023,10957
