id,value,timestamp
1,1023,11667
2,1023,11667
3,1023,11667
4,1023,11667
5,1023,11667
6,1023,11667
7,1023,11667
8,1023,11667
9,1023,11667
10,1023,11667
11,1023,11667
12,1023,11667
13,1023,11667
14,1023,11667
15,1023,11667
16,1023,11667
1,1023,11667
2,1023,11667
3,1023,11667
4,1023,11667
5,1023,11667
6,1023,11667
7,1023,11667
8,1023,11667
9,1023,11667
10,1023,11667
11,1023,11667
12,1023,11667
13,1023,11667
14,1023,11667
15,1023,11667
16,1023,11667
1,1023,11667
2,1023,11667
3,1023,11667
4,1023,11667
5,1023,11667
6,1023,11667
7,1023,11667
8,1023,11667
9,1023,11667
10,1023,11667
11,1023,11667
12,1023,11667
13,1023,11667
14,1023,11667
15,1023,11667
16,1023,11667
1,1023,11667
2,1023,11667
3,1023,11667
4,1023,11667
5,1023,11667
6,1023,11667
7,1023,11667
8,1023,11667
9,1023,11667
10,1023,11667
11,1023,11667
12,1023,11667
13,1023,11667
14,1023,11667
15,1023,11667
16,1023,11667
1,1023,11667
2,1023,11667
3,1023,11667
4,1023,11667
5,1023,11667
6,1023,11667
7,1023,11667
8,1023,11667
9,1023,11667
10,1023,11667
11,1023,11668
12,1023,11668
13,1023,11668
14,1023,11668
15,1023,11668
16,1023,11668
1,1023,11668
2,1023,11668
3,1023,11668
4,1023,11668
5,1023,11668
6,1023,11668
7,1023,11668
8,1023,11668
9,1023,11668
10,1023,11668
11,1023,11668
12,1023,11668
13,1023,11668
14,1023,11668
15,1023,11668
16,1023,11668
1,1023,11668
2,1023,11668
3,1023,11668
4,1023,11668
5,1023,11668
6,1023,11668
7,1023,11668
8,1023,11668
9,1023,11668
10,1023,11668
11,1023,11668
12,1023,11668
13,1023,11668
14,1023,11668
15,1023,11668
16,1023,11668
1,1023,11668
2,1023,11668
3,1023,11668
4,1023,11668
5,1023,11668
6,1023,11668
7,1023,11668
8,1023,11668
9,1023,11668
10,1023,11668
11,1023,11668
12,1023,11668
13,1023,11668
14,1023,11668
15,1023,11668
16,1023,11668
1,1023,11668
2,1023,11668
3,1023,11668
4,1023,11668
5,1023,11668
6,1023,11668
7,1023,11668
8,1023,11668
9,1023,11668
10,1023,11668
11,1023,11668
12,1023,11668
13,1023,11668
14,1023,11668
15,1023,11668
16,1023,11668
1,1023,11668
2,1023,11668
3,1023,11668
4,1023,11668
5,1023,11668
6,1023,11668
7,1023,11668
8,1023,11668
9,1023,11668
10,1023,11668
11,1023,11668
12,1023,11668
13,1023,11668
14,1023,11669
15,1023,11669
16,1023,11669
1,1023,11669
