id,value,timestamp
1,1023,30490
2,1023,30490
3,1023,30490
4,1023,30490
5,1023,30490
6,1023,30490
7,1023,30490
8,1023,30490
9,1023,30490
10,1023,30490
11,1023,30490
12,1023,30490
13,1023,30490
14,1023,30490
15,1023,30490
16,1023,30490
1,1023,30490
2,1023,30490
3,1023,30490
4,1023,30490
5,1023,30490
6,1023,30490
7,1023,30490
8,1023,30490
9,1023,30490
10,1023,30490
11,1023,30490
12,1023,30490
13,1023,30490
14,1023,30490
15,1023,30490
16,1023,30490
1,1023,30490
2,1023,30490
3,1023,30490
4,1023,30490
5,1023,30490
6,1023,30490
7,1023,30490
8,1023,30490
9,1023,30490
10,1023,30490
11,1023,30490
12,1023,30490
13,1023,30490
14,1023,30490
15,1023,30490
16,1023,30490
1,1023,30490
2,1023,30490
3,1023,30490
4,1023,30490
5,1023,30490
6,1023,30490
7,1023,30490
8,1023,30490
9,1023,30490
10,1023,30490
11,1023,30490
12,1023,30490
13,1023,30490
14,1023,30490
15,1023,30490
16,1023,30490
1,1023,30490
2,1023,30491
3,1023,30491
4,1023,30491
5,1023,30491
6,1023,30491
7,1023,30491
8,1023,30491
9,1023,30491
10,1023,30491
11,1023,30491
12,1023,30491
13,1023,30491
14,1023,30491
15,1023,30491
16,1023,30491
1,1023,30491
2,1023,30491
3,1023,30491
4,1023,30491
5,1023,30491
6,1023,30491
7,1023,30491
8,1023,30491
9,1023,30491
10,1023,30491
11,1023,30491
12,1023,30491
13,1023,30491
14,1023,30491
15,1023,30491
16,1023,30491
1,1023,30491
2,1023,30491
3,1023,30491
4,1023,30491
5,1023,30491
6,1023,30491
7,1023,30491
8,1023,30491
9,1023,30491
10,1023,30491
11,1023,30491
12,1023,30491
13,1023,30491
14,1023,30491
15,1023,30491
16,1023,30491
1,1023,30491
2,1023,30491
3,1023,30491
4,1023,30491
5,1023,30491
6,1023,30491
7,1023,30491
8,1023,30491
9,1023,30491
10,1023,30491
11,1023,30491
12,1023,30491
13,1023,30491
14,1023,30491
15,1023,30491
16,1023,30491
1,1023,30491
2,1023,30491
3,1023,30491
4,1023,30491
5,1023,30491
6,1023,30491
7,1023,30491
8,1023,30491
9,1023,30491
10,1023,30491
11,1023,30491
12,1023,30491
13,1023,30491
14,1023,30491
15,1023,30491
16,1023,30491
1,1023,30491
2,1023,30491
3,1023,30491
4,1023,30491
5,1023,30491
6,1023,30491
7,1023,30491
8,1023,30491
9,1023,30491
10,1023,30491
11,1023,30491
12,1023,30491
13,1023,30491
14,1023,30492
15,1023,30492
16,1023,30492
1,1023,30492
2,1023,30492
3,1023,30492
4,1023,30492
5,1023,30492
6,1023,30492
7,1023,30492
8,1023,30492
9,1023,30492
10,1023,30492
